Séance;Ticker;Instrument;Ouverture;Dernier Cours;Plus Haut;Plus Bas;Volume (MAD);Titres Échangés;Nb Transactions;Capitalisation
03/07/2026;SOT;SOTHEMA;368.35;385.95;385.95;361.00;801933.80;2083;28;14785551525.00
02/07/2026;SOT;SOTHEMA;360.00;368.50;369.95;337.00;318533.65;903;39;14117050750.00
01/07/2026;SOT;SOTHEMA;-;365.40;-;-;-;-;-;13998291300.00
30/06/2026;SOT;SOTHEMA;374.00;372.00;374.00;372.00;18256.00;49;4;14251134000.00
29/06/2026;SOT;SOTHEMA;379.00;378.90;379.00;368.00;26013.60;70;9;14515469550.00
26/06/2026;SOT;SOTHEMA;379.45;379.50;379.50;379.45;1517.85;4;2;14538455250.00
25/06/2026;SOT;SOTHEMA;359.00;379.95;379.95;358.00;338927.25;894;24;14555694525.00
24/06/2026;SOT;SOTHEMA;-;376.00;-;-;-;-;-;14404372000.00
23/06/2026;SOT;SOTHEMA;359.00;376.00;376.00;355.00;115919.00;324;19;14404372000.00
22/06/2026;SOT;SOTHEMA;379.00;368.00;379.00;368.00;50471.00;137;5;14097896000.00
19/06/2026;SOT;SOTHEMA;369.00;379.00;379.80;369.00;325256.20;858;18;14519300500.00
18/06/2026;SOT;SOTHEMA;372.00;379.95;379.95;368.50;431251.60;1138;21;14555694525.00
16/06/2026;SOT;SOTHEMA;377.00;380.00;380.00;368.20;54546.80;145;12;14557610000.00
15/06/2026;SOT;SOTHEMA;385.00;376.80;385.00;367.00;61100.60;162;16;14435019600.00
12/06/2026;SOT;SOTHEMA;370.00;380.00;380.00;349.00;661128.00;1758;41;14557610000.00
11/06/2026;SOT;SOTHEMA;377.60;350.00;377.60;350.00;207618.00;587;31;13408325000.00
10/06/2026;SOT;SOTHEMA;379.40;363.20;379.50;363.00;46772.40;127;18;13914010400.00
09/06/2026;SOT;SOTHEMA;379.50;378.90;379.50;371.00;14685.80;39;5;14515469550.00
08/06/2026;SOT;SOTHEMA;381.00;380.00;381.00;369.00;40062.50;107;8;14557610000.00
05/06/2026;SOT;SOTHEMA;375.00;380.00;380.00;373.00;429341.85;1133;10;14557610000.00
04/06/2026;SOT;SOTHEMA;366.00;378.00;379.00;366.00;51151.00;138;10;14480991000.00
03/06/2026;SOT;SOTHEMA;380.00;375.00;380.00;375.00;812166.95;2142;23;14366062500.00
02/06/2026;SOT;SOTHEMA;386.00;382.00;387.50;380.00;773566.90;2021;31;14634229000.00
01/06/2026;SOT;SOTHEMA;377.00;395.00;395.00;361.50;867865.20;2212;47;15132252500.00
26/05/2026;SOT;SOTHEMA;374.00;377.00;379.00;360.00;265693.40;727;40;14442681500.00
25/05/2026;SOT;SOTHEMA;382.80;379.00;382.80;369.00;829631.75;2183;15;14519300500.00
22/05/2026;SOT;SOTHEMA;371.00;380.00;380.00;360.00;2013699.00;5304;30;14557610000.00
21/05/2026;SOT;SOTHEMA;370.00;369.00;374.90;359.00;1171412.90;3199;28;14136205500.00
20/05/2026;SOT;SOTHEMA;375.00;369.90;375.00;360.10;172017.20;464;22;14170684050.00
19/05/2026;SOT;SOTHEMA;369.00;373.00;375.00;368.90;416830.30;1121;24;14289443500.00
18/05/2026;SOT;SOTHEMA;369.95;369.95;370.00;360.05;65609.70;180;18;14172599525.00
15/05/2026;SOT;SOTHEMA;374.50;374.00;374.50;360.00;1071316.25;2876;47;14327753000.00
14/05/2026;SOT;SOTHEMA;370.00;370.00;374.00;360.00;4377677.55;11871;59;14174515000.00
13/05/2026;SOT;SOTHEMA;374.00;364.00;374.00;362.70;272044.00;739;59;13944658000.00
12/05/2026;SOT;SOTHEMA;374.00;370.00;375.00;370.00;3329318.75;8993;61;14174515000.00
11/05/2026;SOT;SOTHEMA;377.95;373.00;383.00;373.00;1200126.80;3169;72;14289443500.00
08/05/2026;SOT;SOTHEMA;382.90;378.85;382.90;372.00;781669.15;2075;68;14513554075.00
07/05/2026;SOT;SOTHEMA;386.00;385.00;386.00;378.00;1541229.95;4008;92;14749157500.00
06/05/2026;SOT;SOTHEMA;386.00;383.95;386.00;375.00;6420092.35;16697;200;14708932525.00
05/05/2026;SOT;SOTHEMA;373.00;368.00;373.00;362.00;911570.40;2480;172;14097896000.00
04/05/2026;SOT;SOTHEMA;1681.00;1700.00;1779.00;1681.00;990283.00;576;51;13025230000.00
30/04/2026;SOT;SOTHEMA;1715.00;1700.00;1728.00;1700.00;238686.00;140;29;13025230000.00
29/04/2026;SOT;SOTHEMA;1737.00;1721.00;1737.00;1721.00;242920.00;141;11;13186129900.00
28/04/2026;SOT;SOTHEMA;1706.00;1717.00;1754.00;1706.00;562408.00;327;27;13155482300.00
27/04/2026;SOT;SOTHEMA;1700.00;1761.00;1776.00;1700.00;476335.00;279;29;13492605900.00
24/04/2026;SOT;SOTHEMA;1806.00;1700.00;1807.00;1700.00;6823913.00;4013;68;13025230000.00
23/04/2026;SOT;SOTHEMA;1734.00;1806.00;1808.00;1734.00;997798.00;559;10;13837391400.00
22/04/2026;SOT;SOTHEMA;1785.00;1785.00;1785.00;1785.00;1785.00;1;1;13676491500.00
21/04/2026;SOT;SOTHEMA;1760.00;1795.00;1799.00;1721.00;185468.00;106;14;13753110500.00
20/04/2026;SOT;SOTHEMA;1779.00;1800.00;1800.00;1779.00;56970.00;32;4;13791420000.00
17/04/2026;SOT;SOTHEMA;1789.00;1800.00;1800.00;1775.00;1173661.00;653;21;13791420000.00
16/04/2026;SOT;SOTHEMA;1800.00;1716.00;1808.00;1701.00;528144.00;307;25;13147820400.00
15/04/2026;SOT;SOTHEMA;1800.00;1795.00;1815.00;1757.00;781853.00;435;27;13753110500.00
14/04/2026;SOT;SOTHEMA;1750.00;1798.00;1830.00;1750.00;283442.00;161;13;13776096200.00
13/04/2026;SOT;SOTHEMA;1626.00;1749.00;1850.00;1626.00;219349.00;124;31;13400663100.00
10/04/2026;SOT;SOTHEMA;1660.00;1730.00;1779.00;1660.00;316961.00;188;30;13255087000.00
09/04/2026;SOT;SOTHEMA;1663.00;1620.00;1663.00;1620.00;65564.00;40;9;12412278000.00
08/04/2026;SOT;SOTHEMA;1648.00;1660.00;1665.00;1648.00;537712.00;324;14;12718754000.00
07/04/2026;SOT;SOTHEMA;1611.00;1605.00;1611.00;1581.00;119770.00;75;15;12297349500.00
06/04/2026;SOT;SOTHEMA;1600.00;1611.00;1611.00;1600.00;48196.00;30;7;12343320900.00
03/04/2026;SOT;SOTHEMA;1614.00;1609.00;1614.00;1575.00;208355.00;130;27;12327997100.00
02/04/2026;SOT;SOTHEMA;1640.00;1550.00;1640.00;1550.00;26582946.00;16621;54;11875945000.00
01/04/2026;SOT;SOTHEMA;1620.00;1600.00;1620.00;1576.00;5219413.00;3262;12;12259040000.00
31/03/2026;SOT;SOTHEMA;1620.00;1620.00;1620.00;1600.00;38671.00;24;5;12412278000.00
30/03/2026;SOT;SOTHEMA;1600.00;1629.00;1629.00;1600.00;122073.00;76;12;12481235100.00
27/03/2026;SOT;SOTHEMA;1610.00;1600.00;1630.00;1600.00;452843.00;281;16;12259040000.00
26/03/2026;SOT;SOTHEMA;1626.00;1605.00;1626.00;1575.00;73397.00;46;14;12297349500.00
25/03/2026;SOT;SOTHEMA;1649.00;1585.00;1650.00;1585.00;2734717.00;1723;35;12144111500.00
24/03/2026;SOT;SOTHEMA;1601.00;1581.00;1650.00;1581.00;373544.00;235;25;12113463900.00
19/03/2026;SOT;SOTHEMA;1650.00;1628.00;1650.00;1585.00;1003350.00;626;11;12383753184.00
18/03/2026;SOT;SOTHEMA;1657.00;1657.00;1657.00;1600.00;22742.00;14;4;12604348296.00
17/03/2026;SOT;SOTHEMA;1580.00;1580.00;1648.00;1580.00;549653.00;347;20;12018630240.00
16/03/2026;SOT;SOTHEMA;1610.00;1571.00;1644.00;1571.00;233025.00;146;21;11950169688.00
13/03/2026;SOT;SOTHEMA;1621.00;1555.00;1677.00;1555.00;2839848.00;1784;39;11828462040.00
12/03/2026;SOT;SOTHEMA;1650.00;1668.00;1668.00;1650.00;4986.00;3;2;12688022304.00
11/03/2026;SOT;SOTHEMA;1670.00;1620.00;1680.00;1615.00;1231260.00;756;18;12322899360.00
10/03/2026;SOT;SOTHEMA;1694.00;1600.00;1695.00;1600.00;209520.00;127;22;12170764800.00
09/03/2026;SOT;SOTHEMA;1520.00;1600.00;1720.00;1520.00;352356.00;223;35;12170764800.00
06/03/2026;SOT;SOTHEMA;1700.00;1600.00;1700.00;1600.00;98321.00;61;19;12170764800.00
05/03/2026;SOT;SOTHEMA;1680.00;1675.00;1680.00;1615.00;85447.00;51;11;12741269400.00
04/03/2026;SOT;SOTHEMA;1600.00;1600.00;1750.00;1600.00;889596.00;554;36;12170764800.00
03/03/2026;SOT;SOTHEMA;1641.00;1600.00;1780.00;1600.00;179275.00;110;33;12170764800.00
02/03/2026;SOT;SOTHEMA;1650.00;1622.00;1750.00;1620.00;73310.00;44;17;12338112816.00
27/02/2026;SOT;SOTHEMA;1780.00;1735.00;1780.00;1735.00;635398.00;365;13;13197673080.00
26/02/2026;SOT;SOTHEMA;1775.00;1739.00;1790.00;1739.00;374680.00;215;9;13228099992.00
25/02/2026;SOT;SOTHEMA;1790.00;1775.00;1790.00;1775.00;181080.00;102;3;13501942200.00
24/02/2026;SOT;SOTHEMA;1770.00;1790.00;1790.00;1770.00;19670.00;11;2;13616043120.00
23/02/2026;SOT;SOTHEMA;1792.00;1792.00;1792.00;1792.00;1792.00;1;1;13631256576.00
20/02/2026;SOT;SOTHEMA;1755.00;1792.00;1792.00;1750.00;68486.00;39;6;13631256576.00
19/02/2026;SOT;SOTHEMA;1793.00;1793.00;1793.00;1793.00;7172.00;4;1;13638863304.00
18/02/2026;SOT;SOTHEMA;1792.00;1752.00;1792.00;1752.00;39108.00;22;6;13326987456.00
17/02/2026;SOT;SOTHEMA;1796.00;1790.00;1796.00;1739.00;58497.00;33;9;13616043120.00
16/02/2026;SOT;SOTHEMA;1799.00;1799.00;1799.00;1799.00;5397.00;3;1;13684503672.00
13/02/2026;SOT;SOTHEMA;1751.00;1740.00;1798.00;1740.00;1136405.00;653;9;13235706720.00
12/02/2026;SOT;SOTHEMA;1751.00;1790.00;1799.00;1750.00;5033105.00;2812;4;13616043120.00
11/02/2026;SOT;SOTHEMA;1799.00;1798.00;1799.00;1798.00;8992.00;5;2;13676896944.00
10/02/2026;SOT;SOTHEMA;1799.00;1737.00;1799.00;1737.00;814145.00;453;12;13212886536.00
09/02/2026;SOT;SOTHEMA;1780.00;1805.00;1818.00;1732.00;67343.00;38;14;13730144040.00
06/02/2026;SOT;SOTHEMA;1799.00;1730.00;1799.00;1730.00;130017.00;75;10;13159639440.00
05/02/2026;SOT;SOTHEMA;1798.00;1760.00;1798.00;1733.00;10517.00;6;3;13387841280.00
04/02/2026;SOT;SOTHEMA;1798.00;1800.00;1800.00;1798.00;11734178.00;6519;11;13692110400.00
03/02/2026;SOT;SOTHEMA;-;1800.00;-;-;-;-;-;13692110400.00
02/02/2026;SOT;SOTHEMA;1727.00;1800.00;1810.00;1711.00;72037.00;41;15;13692110400.00
30/01/2026;SOT;SOTHEMA;1805.00;1750.00;1805.00;1750.00;63385.00;36;4;13311774000.00
29/01/2026;SOT;SOTHEMA;1810.00;1799.00;1810.00;1755.00;9118298.00;5195;6;13684503672.00
28/01/2026;SOT;SOTHEMA;1725.00;1795.00;1820.00;1725.00;230553.00;131;14;13654076760.00
27/01/2026;SOT;SOTHEMA;1790.00;1778.00;1790.00;1778.00;3568.00;2;2;13524762384.00
26/01/2026;SOT;SOTHEMA;1715.00;1808.00;1819.00;1705.00;56853.00;33;9;13752964224.00
23/01/2026;SOT;SOTHEMA;1735.00;1731.00;1830.00;1731.00;568454.00;328;28;13167246168.00
22/01/2026;SOT;SOTHEMA;1820.00;1750.00;1850.00;1732.00;276315.00;157;20;13311774000.00
21/01/2026;SOT;SOTHEMA;1800.00;1800.00;1800.00;1800.00;27000.00;15;2;13692110400.00
20/01/2026;SOT;SOTHEMA;1870.00;1870.00;1870.00;1870.00;3740.00;2;2;14224581360.00
19/01/2026;SOT;SOTHEMA;1869.00;1867.00;1869.00;1780.00;11121.00;6;4;14201761176.00
16/01/2026;SOT;SOTHEMA;1860.00;1865.00;1865.00;1860.00;98782.00;53;4;14186547720.00
15/01/2026;SOT;SOTHEMA;1859.00;1863.00;1863.00;1859.00;120888.00;65;9;14171334264.00
13/01/2026;SOT;SOTHEMA;1864.00;1862.00;1864.00;1777.00;183347.00;99;7;14163727536.00
12/01/2026;SOT;SOTHEMA;1865.00;1864.00;1865.00;1780.00;2917616.00;1579;14;14178940992.00
09/01/2026;SOT;SOTHEMA;1850.00;1850.00;1865.00;1800.00;592510.00;325;12;14072446800.00
08/01/2026;SOT;SOTHEMA;1839.00;1865.00;1873.00;1800.00;49766.00;27;7;14186547720.00
07/01/2026;SOT;SOTHEMA;1800.00;1829.00;1838.00;1750.00;325407.00;183;34;13912705512.00
06/01/2026;SOT;SOTHEMA;1845.00;1840.00;1845.00;1800.00;105838.00;58;21;13996379520.00
05/01/2026;SOT;SOTHEMA;1850.00;1849.00;1875.00;1849.00;40799.00;22;6;14064840072.00
02/01/2026;SOT;SOTHEMA;1850.00;1875.00;1875.00;1805.00;185078.00;100;10;14262615000.00
31/12/2025;SOT;SOTHEMA;1814.00;1850.00;1889.00;1814.00;931883.00;507;42;14072446800.00
30/12/2025;SOT;SOTHEMA;1818.00;1814.00;1818.00;1750.00;948686.00;538;17;13798604592.00
29/12/2025;SOT;SOTHEMA;1820.00;1740.00;1820.00;1740.00;242978.00;138;8;13235706720.00
26/12/2025;SOT;SOTHEMA;1815.00;1731.00;1820.00;1731.00;1119566.00;644;15;13167246168.00
25/12/2025;SOT;SOTHEMA;1816.00;1816.00;1816.00;1816.00;9080.00;5;3;13813818048.00
24/12/2025;SOT;SOTHEMA;1818.00;1800.00;1818.00;1760.00;967889.00;538;11;13692110400.00
23/12/2025;SOT;SOTHEMA;1820.00;1820.00;1820.00;1820.00;14560.00;8;1;13844244960.00
22/12/2025;SOT;SOTHEMA;1780.00;1820.00;1820.00;1780.00;70468.00;39;6;13844244960.00
19/12/2025;SOT;SOTHEMA;1780.00;1785.00;1813.00;1780.00;132929.00;74;13;12852000000.00
18/12/2025;SOT;SOTHEMA;1760.00;1814.00;1820.00;1760.00;249238.00;141;9;13060800000.00
17/12/2025;SOT;SOTHEMA;1800.00;1815.00;1819.00;1795.00;257612.00;143;16;13068000000.00
16/12/2025;SOT;SOTHEMA;1800.00;1775.00;1800.00;1775.00;21350.00;12;3;12780000000.00
15/12/2025;SOT;SOTHEMA;1777.00;1775.00;1800.00;1735.00;154722.00;87;11;12780000000.00
12/12/2025;SOT;SOTHEMA;1770.00;1775.00;1775.00;1723.00;1283098.00;723;14;12780000000.00
11/12/2025;SOT;SOTHEMA;1774.00;1750.00;1774.00;1722.00;577682.00;326;13;12600000000.00
10/12/2025;SOT;SOTHEMA;1775.00;1775.00;1775.00;1720.00;50484.00;29;6;12780000000.00
09/12/2025;SOT;SOTHEMA;1779.00;1779.00;1779.00;1779.00;3558.00;2;1;12808800000.00
08/12/2025;SOT;SOTHEMA;1779.00;1779.00;1779.00;1779.00;3558.00;2;1;12808800000.00
05/12/2025;SOT;SOTHEMA;1750.00;1779.00;1779.00;1750.00;635099.00;361;8;12808800000.00
04/12/2025;SOT;SOTHEMA;1755.00;1787.00;1787.00;1750.00;285072.00;162;15;12866400000.00
03/12/2025;SOT;SOTHEMA;1750.00;1750.00;1750.00;1750.00;42000.00;24;2;12600000000.00
02/12/2025;SOT;SOTHEMA;1745.00;1776.00;1776.00;1745.00;12276.00;7;5;12787200000.00
01/12/2025;SOT;SOTHEMA;1778.00;1777.00;1778.00;1745.00;50799.00;29;6;12794400000.00
28/11/2025;SOT;SOTHEMA;1775.00;1775.00;1775.00;1745.00;47775.00;27;3;12780000000.00
27/11/2025;SOT;SOTHEMA;-;1779.00;-;-;-;-;-;12808800000.00
26/11/2025;SOT;SOTHEMA;1779.00;1779.00;1779.00;1779.00;7116.00;4;2;12808800000.00
25/11/2025;SOT;SOTHEMA;1775.00;1788.00;1788.00;1775.00;7126.00;4;2;12873600000.00
24/11/2025;SOT;SOTHEMA;1778.00;1701.00;1778.00;1701.00;27986.00;16;2;12247200000.00
21/11/2025;SOT;SOTHEMA;1755.00;1780.00;1780.00;1755.00;220387.00;124;15;12816000000.00
20/11/2025;SOT;SOTHEMA;1750.00;1782.00;1784.00;1750.00;21132.00;12;5;12830400000.00
19/11/2025;SOT;SOTHEMA;1779.00;1769.00;1780.00;1693.00;202643.00;116;22;12736800000.00
17/11/2025;SOT;SOTHEMA;-;1779.00;-;-;-;-;-;12808800000.00
14/11/2025;SOT;SOTHEMA;1732.00;1779.00;1780.00;1730.00;50880.00;29;11;12808800000.00
13/11/2025;SOT;SOTHEMA;1780.00;1780.00;1784.00;1780.00;32044.00;18;4;12816000000.00
12/11/2025;SOT;SOTHEMA;1780.00;1780.00;1780.00;1780.00;39160.00;22;1;12816000000.00
11/11/2025;SOT;SOTHEMA;1776.00;1790.00;1790.00;1776.00;48065.00;27;6;12888000000.00
10/11/2025;SOT;SOTHEMA;1794.00;1794.00;1794.00;1794.00;26910.00;15;1;12916800000.00
07/11/2025;SOT;SOTHEMA;1777.00;1799.00;1834.00;1776.00;108062.00;60;8;12952800000.00
05/11/2025;SOT;SOTHEMA;1844.00;1825.00;1844.00;1789.00;118358.00;65;7;13140000000.00
04/11/2025;SOT;SOTHEMA;-;1836.00;-;-;-;-;-;13219200000.00
03/11/2025;SOT;SOTHEMA;1839.00;1836.00;1839.00;1800.00;175807.00;96;12;13219200000.00
31/10/2025;SOT;SOTHEMA;1790.00;1840.00;1840.00;1742.00;1237558.00;678;28;13248000000.00
30/10/2025;SOT;SOTHEMA;1800.00;1797.00;1800.00;1773.00;61126.00;34;6;12938400000.00
29/10/2025;SOT;SOTHEMA;1795.00;1799.00;1818.00;1776.00;260599.00;145;13;12952800000.00
28/10/2025;SOT;SOTHEMA;1820.00;1799.00;1820.00;1781.00;2032862.00;1129;19;12952800000.00
27/10/2025;SOT;SOTHEMA;1820.00;1800.00;1820.00;1800.00;363640.00;202;6;12960000000.00
24/10/2025;SOT;SOTHEMA;1789.00;1789.00;1789.00;1789.00;618994.00;346;11;12880800000.00
23/10/2025;SOT;SOTHEMA;1780.00;1789.00;1789.00;1771.00;3620729.00;2034;9;12880800000.00
22/10/2025;SOT;SOTHEMA;1770.00;1794.00;1795.00;1770.00;53571.00;30;5;12916800000.00
21/10/2025;SOT;SOTHEMA;1740.00;1794.00;1794.00;1740.00;75240.00;42;5;12916800000.00
20/10/2025;SOT;SOTHEMA;1809.00;1800.00;1809.00;1731.00;78661.00;44;7;12960000000.00
17/10/2025;SOT;SOTHEMA;1814.00;1711.00;1814.00;1711.00;1524232.00;890;19;12319200000.00
16/10/2025;SOT;SOTHEMA;1819.00;1819.00;1819.00;1819.00;10914.00;6;1;13096800000.00
15/10/2025;SOT;SOTHEMA;1725.00;1797.00;1797.00;1725.00;103670.00;59;12;12938400000.00
14/10/2025;SOT;SOTHEMA;1782.00;1819.00;1838.00;1723.00;83854.00;48;12;13096800000.00
13/10/2025;SOT;SOTHEMA;1850.00;1873.00;1873.00;1850.00;3723.00;2;2;13485600000.00
10/10/2025;SOT;SOTHEMA;1859.00;1800.00;1859.00;1780.00;1296785.00;720;10;12960000000.00
09/10/2025;SOT;SOTHEMA;1830.00;1800.00;1878.00;1800.00;1164333.00;646;16;12960000000.00
08/10/2025;SOT;SOTHEMA;1879.00;1879.00;1879.00;1879.00;3758.00;2;2;13528800000.00
07/10/2025;SOT;SOTHEMA;1835.00;1830.00;1849.00;1800.00;4198595.00;2329;15;13176000000.00
06/10/2025;SOT;SOTHEMA;1792.00;1890.00;1896.00;1785.00;181026.00;99;23;13608000000.00
03/10/2025;SOT;SOTHEMA;1794.00;1850.00;1850.00;1794.00;410020.00;224;19;13320000000.00
02/10/2025;SOT;SOTHEMA;1681.00;1769.00;1775.00;1642.00;361403.00;214;37;12736800000.00
01/10/2025;SOT;SOTHEMA;1716.00;1800.00;1868.00;1716.00;4031263.00;2242;28;12960000000.00
30/09/2025;SOT;SOTHEMA;1818.00;1884.00;1893.00;1810.00;1919715.00;1038;14;13564800000.00
29/09/2025;SOT;SOTHEMA;1905.00;1896.00;1905.00;1825.00;42720.00;23;7;13651200000.00
26/09/2025;SOT;SOTHEMA;1905.00;1900.00;1905.00;1898.00;1928485.00;1015;13;13680000000.00
25/09/2025;SOT;SOTHEMA;1900.00;1890.00;1925.00;1890.00;913170.00;480;21;13608000000.00
24/09/2025;SOT;SOTHEMA;1910.00;1910.00;1910.00;1880.00;1917610.00;1004;3;13752000000.00
23/09/2025;SOT;SOTHEMA;1925.00;1915.00;1925.00;1915.00;612850.00;320;4;13788000000.00
22/09/2025;SOT;SOTHEMA;1924.00;1915.00;1924.00;1915.00;388772.00;203;6;13788000000.00
19/09/2025;SOT;SOTHEMA;1930.00;1915.00;1930.00;1867.00;1987871.00;1038;14;13788000000.00
18/09/2025;SOT;SOTHEMA;1930.00;1928.00;1930.00;1880.00;437636.00;227;8;13881600000.00
17/09/2025;SOT;SOTHEMA;1948.00;1930.00;1948.00;1900.00;2890812.00;1521;7;13896000000.00
16/09/2025;SOT;SOTHEMA;1915.00;1949.00;1949.00;1900.00;468987.00;245;24;14032800000.00
15/09/2025;SOT;SOTHEMA;1899.00;1898.00;1899.00;1880.00;77481.00;41;10;13665600000.00
12/09/2025;SOT;SOTHEMA;1870.00;1899.00;1899.00;1870.00;1461144.00;771;8;13672800000.00
11/09/2025;SOT;SOTHEMA;1896.00;1900.00;1910.00;1889.00;13880007.00;7306;25;13680000000.00
10/09/2025;SOT;SOTHEMA;1895.00;1884.00;1895.00;1850.00;82848.00;44;10;13564800000.00
09/09/2025;SOT;SOTHEMA;1900.00;1869.00;1900.00;1833.00;302494.00;162;23;13456800000.00
08/09/2025;SOT;SOTHEMA;1920.00;1900.00;1920.00;1851.00;3861134.00;2032;17;13680000000.00
04/09/2025;SOT;SOTHEMA;1900.00;1920.00;1920.00;1880.00;1531134.00;806;35;13824000000.00
03/09/2025;SOT;SOTHEMA;1879.00;1889.00;1900.00;1871.00;41775527.00;22004;74;13600800000.00
02/09/2025;SOT;SOTHEMA;1855.00;1880.00;1880.00;1810.00;635400.00;339;26;13536000000.00
01/09/2025;SOT;SOTHEMA;1855.00;1880.00;1900.00;1855.00;2007184.00;1059;31;13536000000.00
29/08/2025;SOT;SOTHEMA;1850.00;1850.00;1850.00;1850.00;555000.00;300;17;13320000000.00
28/08/2025;SOT;SOTHEMA;1767.00;1839.00;1850.00;1767.00;7309086.00;4003;31;13240800000.00
27/08/2025;SOT;SOTHEMA;1771.00;1815.00;1815.00;1771.00;649391.00;361;26;13068000000.00
26/08/2025;SOT;SOTHEMA;1800.00;1815.00;1815.00;1800.00;18074.00;10;3;13068000000.00
