Séance;Ticker;Instrument;Ouverture;Dernier Cours;Plus Haut;Plus Bas;Volume (MAD);Titres Échangés;Nb Transactions;Capitalisation
08/05/2026;CMT;MINIERE TOUISSIT;4871.00;4888.00;4970.00;4870.00;2432688.00;496;91;8217866904.00
07/05/2026;CMT;MINIERE TOUISSIT;4995.00;4898.00;4999.00;4865.00;4089569.00;828;136;8234679234.00
06/05/2026;CMT;MINIERE TOUISSIT;4900.00;4900.00;5049.00;4900.00;4142876.00;837;125;8238041700.00
05/05/2026;CMT;MINIERE TOUISSIT;4902.00;4890.00;4998.00;4890.00;952360.00;194;35;8221229370.00
04/05/2026;CMT;MINIERE TOUISSIT;4855.00;4899.00;4965.00;4855.00;643251.00;131;21;8236360467.00
30/04/2026;CMT;MINIERE TOUISSIT;4900.00;4899.00;4950.00;4815.00;1320907.00;269;52;8236360467.00
29/04/2026;CMT;MINIERE TOUISSIT;4900.00;4875.00;4968.00;4801.00;980938.00;200;37;8196010875.00
28/04/2026;CMT;MINIERE TOUISSIT;4900.00;4800.00;4978.00;4800.00;3973450.00;822;112;8069918400.00
27/04/2026;CMT;MINIERE TOUISSIT;5000.00;4990.00;5000.00;4903.00;1286749.00;258;55;8389352670.00
24/04/2026;CMT;MINIERE TOUISSIT;4990.00;4900.00;5280.00;4900.00;60247846.00;11906;506;8238041700.00
23/04/2026;CMT;MINIERE TOUISSIT;4849.00;4801.00;4851.00;4750.00;5604342.00;1168;90;8071599633.00
22/04/2026;CMT;MINIERE TOUISSIT;4810.00;4761.00;4860.00;4761.00;5264181.00;1096;140;8004350313.00
21/04/2026;CMT;MINIERE TOUISSIT;4820.00;4879.00;4895.00;4763.00;2274748.00;472;84;8202735807.00
20/04/2026;CMT;MINIERE TOUISSIT;4899.00;4890.00;4899.00;4760.00;5434582.00;1121;100;8221229370.00
17/04/2026;CMT;MINIERE TOUISSIT;4770.00;4900.00;4989.00;4680.00;32885104.00;6825;359;8238041700.00
16/04/2026;CMT;MINIERE TOUISSIT;4994.00;4799.00;4994.00;4799.00;7655511.00;1579;211;8068237167.00
15/04/2026;CMT;MINIERE TOUISSIT;5229.00;5000.00;5280.00;4702.00;15234918.00;3053;457;8406165000.00
14/04/2026;CMT;MINIERE TOUISSIT;5250.00;5181.00;5345.00;5052.00;29887688.00;5764;575;8710468173.00
13/04/2026;CMT;MINIERE TOUISSIT;4799.00;4895.00;5300.00;4599.00;68133740.00;13689;689;8229635535.00
10/04/2026;CMT;MINIERE TOUISSIT;4500.00;4885.00;4894.00;4499.00;60967558.00;12864;457;8212823205.00
09/04/2026;CMT;MINIERE TOUISSIT;4400.00;4484.00;4498.00;4280.00;3636340.00;828;147;7538648772.00
08/04/2026;CMT;MINIERE TOUISSIT;4500.00;4403.00;4549.00;4300.00;19834449.00;4472;282;7402468899.00
07/04/2026;CMT;MINIERE TOUISSIT;4479.00;4182.00;4619.00;4025.00;92213593.00;20632;544;7030916406.00
06/04/2026;CMT;MINIERE TOUISSIT;3906.00;4289.00;4289.00;3906.00;11140418.00;2626;257;7210808337.00
03/04/2026;CMT;MINIERE TOUISSIT;3650.00;3900.00;3959.00;3650.00;18037923.00;4650;274;6556808700.00
02/04/2026;CMT;MINIERE TOUISSIT;3645.00;3600.00;3650.00;3500.00;3079625.00;854;104;6052438800.00
01/04/2026;CMT;MINIERE TOUISSIT;3400.00;3642.00;3642.00;3400.00;12336325.00;3515;136;6123050586.00
31/03/2026;CMT;MINIERE TOUISSIT;3589.00;3311.00;3589.00;3151.00;24801927.00;7203;207;5566562463.00
30/03/2026;CMT;MINIERE TOUISSIT;-;-;-;-;-;-;-;5884315500.00
27/03/2026;CMT;MINIERE TOUISSIT;-;3500.00;-;-;-;-;-;5884315500.00
26/03/2026;CMT;MINIERE TOUISSIT;3250.00;3500.00;3500.00;3201.00;26625053.00;7863;173;5884315500.00
25/03/2026;CMT;MINIERE TOUISSIT;3110.00;3239.00;3240.00;3100.00;23745327.00;7406;97;5445513687.00
24/03/2026;CMT;MINIERE TOUISSIT;3020.00;3060.00;3079.00;3010.00;12555967.00;4122;47;5144572980.00
19/03/2026;CMT;MINIERE TOUISSIT;3030.00;3050.00;3080.00;2999.00;5163091.00;1711;104;5127760650.00
18/03/2026;CMT;MINIERE TOUISSIT;3127.00;3200.00;3200.00;3050.00;3006228.00;958;54;5379945600.00
17/03/2026;CMT;MINIERE TOUISSIT;3033.00;3085.00;3085.00;3010.00;808795.00;266;32;5186603805.00
16/03/2026;CMT;MINIERE TOUISSIT;3002.00;3030.00;3050.00;3001.00;5456815.00;1804;102;5094135990.00
13/03/2026;CMT;MINIERE TOUISSIT;3200.00;3178.00;3200.00;3120.00;3524410.00;1112;62;5342958474.00
12/03/2026;CMT;MINIERE TOUISSIT;3390.00;3299.00;3390.00;3200.00;2141261.00;661;68;5546387667.00
11/03/2026;CMT;MINIERE TOUISSIT;3389.00;3300.00;3389.00;3288.00;1302060.00;395;35;5548068900.00
10/03/2026;CMT;MINIERE TOUISSIT;3492.00;3445.00;3492.00;3265.00;7659128.00;2223;119;5791847685.00
09/03/2026;CMT;MINIERE TOUISSIT;3005.00;3200.00;3200.00;2950.00;1749753.00;585;71;5379945600.00
06/03/2026;CMT;MINIERE TOUISSIT;3350.00;3245.00;3350.00;3201.00;4012063.00;1235;78;5455601085.00
05/03/2026;CMT;MINIERE TOUISSIT;3449.00;3399.00;3449.00;3303.00;2154903.00;644;53;5714510967.00
04/03/2026;CMT;MINIERE TOUISSIT;3250.00;3400.00;3500.00;3250.00;6304207.00;1885;148;5716192200.00
03/03/2026;CMT;MINIERE TOUISSIT;3598.00;3342.00;3598.00;3342.00;7464052.00;2197;157;5618680686.00
02/03/2026;CMT;MINIERE TOUISSIT;3650.00;3713.00;3750.00;3650.00;6628410.00;1790;271;6242418129.00
27/02/2026;CMT;MINIERE TOUISSIT;3490.00;3579.00;3590.00;3475.00;24689101.00;6898;149;6017132907.00
26/02/2026;CMT;MINIERE TOUISSIT;3590.00;3400.00;3598.00;3393.00;4375580.00;1279;125;5716192200.00
25/02/2026;CMT;MINIERE TOUISSIT;3579.00;3590.00;3647.00;3579.00;21067883.00;5845;180;6035626470.00
24/02/2026;CMT;MINIERE TOUISSIT;3498.00;3501.00;3501.00;3363.00;2581563.00;739;79;5885996733.00
23/02/2026;CMT;MINIERE TOUISSIT;3501.00;3490.00;3550.00;3440.00;5338134.00;1529;156;5867503170.00
20/02/2026;CMT;MINIERE TOUISSIT;3320.00;3350.00;3350.00;3250.00;2792509.00;842;69;5632130550.00
19/02/2026;CMT;MINIERE TOUISSIT;3341.00;3335.00;3341.00;3240.00;6660869.00;2016;88;5606912055.00
18/02/2026;CMT;MINIERE TOUISSIT;3330.00;3340.00;3479.00;3151.00;27823458.00;8442;324;5615318220.00
17/02/2026;CMT;MINIERE TOUISSIT;3649.00;3440.00;3668.00;3372.00;50680401.00;14235;540;5783441520.00
16/02/2026;CMT;MINIERE TOUISSIT;3067.00;3365.00;3365.00;3067.00;50733349.00;15580;395;5657349045.00
13/02/2026;CMT;MINIERE TOUISSIT;2978.00;3060.00;3140.00;2750.00;87833378.00;29633;840;5144572980.00
12/02/2026;CMT;MINIERE TOUISSIT;2630.00;2878.00;2878.00;2630.00;17138630.00;6019;304;4838588574.00
11/02/2026;CMT;MINIERE TOUISSIT;2469.00;2617.00;2617.00;2450.00;11891495.00;4622;327;4399786761.00
10/02/2026;CMT;MINIERE TOUISSIT;2330.00;2380.00;2390.00;2220.00;23110374.00;9736;161;4001334540.00
09/02/2026;CMT;MINIERE TOUISSIT;2200.00;2280.00;2308.00;2200.00;3856772.00;1695;150;3833211240.00
06/02/2026;CMT;MINIERE TOUISSIT;2035.00;2100.00;2220.00;1980.00;9404668.00;4546;261;3530589300.00
05/02/2026;CMT;MINIERE TOUISSIT;2330.00;2162.00;2331.00;2161.00;8442698.00;3784;266;3634825746.00
04/02/2026;CMT;MINIERE TOUISSIT;2470.00;2400.00;2489.00;2400.00;9207884.00;3784;160;4034959200.00
03/02/2026;CMT;MINIERE TOUISSIT;2356.00;2370.00;2499.00;2356.00;13699118.00;5753;351;3984522210.00
02/02/2026;CMT;MINIERE TOUISSIT;2351.00;2318.00;2360.00;2318.00;20409456.00;8717;275;3897098094.00
30/01/2026;CMT;MINIERE TOUISSIT;2711.00;2575.00;2714.00;2575.00;40395176.00;15541;552;4329174975.00
29/01/2026;CMT;MINIERE TOUISSIT;2850.00;2860.00;2890.00;2761.00;13329694.00;4677;357;4808326380.00
28/01/2026;CMT;MINIERE TOUISSIT;2790.00;2749.00;2877.00;2702.00;27336393.00;9900;490;4621709517.00
27/01/2026;CMT;MINIERE TOUISSIT;2400.00;2616.00;2616.00;2400.00;25070697.00;9824;518;4398105528.00
26/01/2026;CMT;MINIERE TOUISSIT;2275.00;2379.00;2379.00;2235.00;29012402.00;12597;429;3999653307.00
23/01/2026;CMT;MINIERE TOUISSIT;2215.00;2190.00;2280.00;2170.00;12635385.00;5697;257;3681900270.00
22/01/2026;CMT;MINIERE TOUISSIT;2022.00;2170.00;2232.00;2002.00;13270561.00;6192;358;3648275610.00
21/01/2026;CMT;MINIERE TOUISSIT;1955.00;2030.00;2088.00;1955.00;4768154.00;2347;83;3412902990.00
20/01/2026;CMT;MINIERE TOUISSIT;2002.00;2030.00;2129.00;1950.00;12573741.00;6125;240;3412902990.00
19/01/2026;CMT;MINIERE TOUISSIT;2000.00;2000.00;2094.00;1985.00;6560878.00;3249;154;3362466000.00
16/01/2026;CMT;MINIERE TOUISSIT;2178.00;1981.00;2178.00;1981.00;10827355.00;5366;381;3330522573.00
15/01/2026;CMT;MINIERE TOUISSIT;2297.00;2200.00;2297.00;2200.00;21356569.00;9449;414;3698712600.00
13/01/2026;CMT;MINIERE TOUISSIT;1998.00;2089.00;2089.00;1998.00;15344171.00;7481;499;3512095737.00
12/01/2026;CMT;MINIERE TOUISSIT;1731.00;1900.00;1902.00;1731.00;14688877.00;7767;465;3194342700.00
09/01/2026;CMT;MINIERE TOUISSIT;1779.00;1730.00;1801.00;1730.00;2340324.00;1318;62;2908533090.00
08/01/2026;CMT;MINIERE TOUISSIT;1790.00;1770.00;1790.00;1770.00;3080832.00;1734;27;2975782410.00
07/01/2026;CMT;MINIERE TOUISSIT;1800.00;1775.00;1800.00;1775.00;506958.00;284;51;2984188575.00
06/01/2026;CMT;MINIERE TOUISSIT;1810.00;1800.00;1840.00;1793.00;883939.00;490;67;3026219400.00
05/01/2026;CMT;MINIERE TOUISSIT;1820.00;1820.00;1860.00;1820.00;5013153.00;2715;72;3059844060.00
02/01/2026;CMT;MINIERE TOUISSIT;1848.00;1842.00;1849.00;1800.00;157768.00;86;22;3096831186.00
31/12/2025;CMT;MINIERE TOUISSIT;1840.00;1791.00;1840.00;1785.00;1426742.00;793;36;3011088303.00
30/12/2025;CMT;MINIERE TOUISSIT;1800.00;1850.00;1850.00;1776.00;665438.00;368;33;3110281050.00
29/12/2025;CMT;MINIERE TOUISSIT;1802.00;1756.00;1950.00;1756.00;1093331.00;602;64;2952245148.00
26/12/2025;CMT;MINIERE TOUISSIT;1848.00;1800.00;1900.00;1800.00;7426910.00;4033;127;3026219400.00
25/12/2025;CMT;MINIERE TOUISSIT;1700.00;1799.00;1850.00;1700.00;3380742.00;1943;87;3024538167.00
24/12/2025;CMT;MINIERE TOUISSIT;1694.00;1695.00;1750.00;1670.00;5211915.00;3076;62;2849689935.00
23/12/2025;CMT;MINIERE TOUISSIT;1715.00;1699.00;1715.00;1665.00;261717.00;155;17;2856414867.00
22/12/2025;CMT;MINIERE TOUISSIT;1720.00;1695.00;1720.00;1695.00;131505.00;77;11;2849689935.00
19/12/2025;CMT;MINIERE TOUISSIT;1708.00;1620.00;1719.00;1620.00;2124089.00;1275;34;2723597460.00
18/12/2025;CMT;MINIERE TOUISSIT;1711.00;1701.00;1718.00;1682.00;680525.00;397;9;2859777333.00
17/12/2025;CMT;MINIERE TOUISSIT;1681.00;1682.00;1685.00;1681.00;142992.00;85;9;2827833906.00
16/12/2025;CMT;MINIERE TOUISSIT;1712.00;1680.00;1723.00;1680.00;736410.00;434;28;2824471440.00
15/12/2025;CMT;MINIERE TOUISSIT;1710.00;1710.00;1738.00;1710.00;130723.00;76;12;2874908430.00
12/12/2025;CMT;MINIERE TOUISSIT;1640.00;1700.00;1700.00;1640.00;732016.00;438;24;2858096100.00
11/12/2025;CMT;MINIERE TOUISSIT;1670.00;1670.00;1695.00;1670.00;15081.00;9;4;2807659110.00
10/12/2025;CMT;MINIERE TOUISSIT;1743.00;1670.00;1743.00;1670.00;1145556.00;676;47;2807659110.00
09/12/2025;CMT;MINIERE TOUISSIT;1725.00;1745.00;1745.00;1725.00;1277658.00;733;18;2933751585.00
08/12/2025;CMT;MINIERE TOUISSIT;1718.00;1720.00;1720.00;1710.00;1126416.00;655;27;2891720760.00
05/12/2025;CMT;MINIERE TOUISSIT;1695.00;1692.00;1695.00;1692.00;94767.00;56;6;2844646236.00
04/12/2025;CMT;MINIERE TOUISSIT;1727.00;1690.00;1727.00;1690.00;741697.00;438;21;2841283770.00
03/12/2025;CMT;MINIERE TOUISSIT;1680.00;1693.00;1697.00;1640.00;97623.00;58;13;2846327469.00
02/12/2025;CMT;MINIERE TOUISSIT;1620.00;1650.00;1650.00;1620.00;157614.00;96;12;2774034450.00
01/12/2025;CMT;MINIERE TOUISSIT;1610.00;1612.00;1612.00;1610.00;122464.00;76;7;2710147596.00
28/11/2025;CMT;MINIERE TOUISSIT;1641.00;1610.00;1641.00;1610.00;16372.00;10;4;2706785130.00
27/11/2025;CMT;MINIERE TOUISSIT;1601.00;1646.00;1646.00;1601.00;40293.00;25;6;2767309518.00
26/11/2025;CMT;MINIERE TOUISSIT;1595.00;1600.00;1600.00;1595.00;47855.00;30;2;2689972800.00
25/11/2025;CMT;MINIERE TOUISSIT;1648.00;1592.00;1648.00;1592.00;99232.00;61;13;2676522936.00
24/11/2025;CMT;MINIERE TOUISSIT;1617.00;1590.00;1617.00;1590.00;6441.00;4;3;2673160470.00
21/11/2025;CMT;MINIERE TOUISSIT;1600.00;1570.00;1600.00;1570.00;354360.00;225;13;2639535810.00
20/11/2025;CMT;MINIERE TOUISSIT;1570.00;1570.00;1571.00;1551.00;9284008.00;5916;32;2639535810.00
19/11/2025;CMT;MINIERE TOUISSIT;1640.00;1570.00;1648.00;1570.00;366312.00;227;31;2639535810.00
17/11/2025;CMT;MINIERE TOUISSIT;1633.00;1631.00;1678.00;1630.00;184730.00;113;10;2742091023.00
14/11/2025;CMT;MINIERE TOUISSIT;1695.00;1683.00;1695.00;1630.00;1643976.00;1005;58;2829515139.00
13/11/2025;CMT;MINIERE TOUISSIT;1715.00;1690.00;1729.00;1621.00;880662.00;524;62;2841283770.00
12/11/2025;CMT;MINIERE TOUISSIT;1742.00;1739.00;1751.00;1733.00;203590.00;117;21;2923664187.00
11/11/2025;CMT;MINIERE TOUISSIT;1736.00;1749.00;1774.00;1725.00;5111314.00;2921;62;2940476517.00
10/11/2025;CMT;MINIERE TOUISSIT;1780.00;1751.00;1800.00;1710.00;9505771.00;5417;234;2943838983.00
07/11/2025;CMT;MINIERE TOUISSIT;1839.00;1839.00;1839.00;1839.00;11519496.00;6264;83;3091787487.00
05/11/2025;CMT;MINIERE TOUISSIT;2043.00;2043.00;2043.00;2043.00;586341.00;287;27;3434759019.00
04/11/2025;CMT;MINIERE TOUISSIT;2500.00;2269.00;2500.00;2269.00;4333549.00;1839;104;3814717677.00
03/11/2025;CMT;MINIERE TOUISSIT;2514.00;2520.00;2550.00;2500.00;2548046.00;1017;19;4236707160.00
31/10/2025;CMT;MINIERE TOUISSIT;2499.00;2500.00;2500.00;2499.00;524996.00;210;6;4203082500.00
30/10/2025;CMT;MINIERE TOUISSIT;2430.00;2500.00;2500.00;2415.00;884190.00;356;21;4203082500.00
29/10/2025;CMT;MINIERE TOUISSIT;2442.00;2430.00;2442.00;2430.00;136305.00;56;15;4085396190.00
28/10/2025;CMT;MINIERE TOUISSIT;2451.00;2440.00;2451.00;2436.00;1320040.00;541;21;4102208520.00
27/10/2025;CMT;MINIERE TOUISSIT;2500.00;2499.00;2500.00;2435.00;214225.00;87;11;4201401267.00
24/10/2025;CMT;MINIERE TOUISSIT;2455.00;2500.00;2510.00;2430.00;14984249.00;5995;39;4203082500.00
23/10/2025;CMT;MINIERE TOUISSIT;2500.00;2500.00;2501.00;2500.00;1470025.00;588;17;4203082500.00
22/10/2025;CMT;MINIERE TOUISSIT;2569.00;2500.00;2569.00;2410.00;3768742.00;1520;53;4203082500.00
21/10/2025;CMT;MINIERE TOUISSIT;2330.00;2530.00;2537.00;2330.00;1420861.00;577;17;4253519490.00
20/10/2025;CMT;MINIERE TOUISSIT;2540.00;2576.00;2599.00;2534.00;531841.00;208;21;4330856208.00
17/10/2025;CMT;MINIERE TOUISSIT;2440.00;2450.00;2450.00;2350.00;1882010.00;776;33;4119020850.00
16/10/2025;CMT;MINIERE TOUISSIT;2533.00;2400.00;2535.00;2400.00;18927954.00;7742;60;4034959200.00
15/10/2025;CMT;MINIERE TOUISSIT;2580.00;2500.00;2589.00;2500.00;201117.00;80;9;4203082500.00
14/10/2025;CMT;MINIERE TOUISSIT;2545.00;2535.00;2545.00;2533.00;395288.00;156;12;4261925655.00
13/10/2025;CMT;MINIERE TOUISSIT;2520.00;2657.00;2657.00;2512.00;532232.00;211;6;4467036081.00
10/10/2025;CMT;MINIERE TOUISSIT;2651.00;2512.00;2651.00;2512.00;2404261.00;957;16;4223257296.00
09/10/2025;CMT;MINIERE TOUISSIT;2725.00;2651.00;2725.00;2651.00;613853.00;231;11;4456948683.00
08/10/2025;CMT;MINIERE TOUISSIT;2675.00;2675.00;2675.00;2675.00;24706300.00;9236;7;4497298275.00
07/10/2025;CMT;MINIERE TOUISSIT;2750.00;2672.00;2750.00;2668.00;2473783.00;926;16;4492254576.00
06/10/2025;CMT;MINIERE TOUISSIT;2650.00;2650.00;2650.00;2650.00;795000.00;300;3;4455267450.00
03/10/2025;CMT;MINIERE TOUISSIT;2700.00;2650.00;2700.00;2650.00;238700.00;90;3;4455267450.00
02/10/2025;CMT;MINIERE TOUISSIT;2503.00;2650.00;2650.00;2401.00;1127049.00;447;36;4455267450.00
01/10/2025;CMT;MINIERE TOUISSIT;2651.00;2625.00;2651.00;2625.00;229892.00;87;11;4413236625.00
30/09/2025;CMT;MINIERE TOUISSIT;2687.00;2700.00;2767.00;2687.00;3542826.00;1312;19;4539329100.00
29/09/2025;CMT;MINIERE TOUISSIT;2741.00;2800.00;2820.00;2741.00;131710.00;48;5;4707452400.00
