Séance;Ticker;Instrument;Ouverture;Dernier Cours;Plus Haut;Plus Bas;Volume (MAD);Titres Échangés;Nb Transactions;Capitalisation
10/06/2026;HPS;HPS;607.00;604.60;610.00;604.60;4029613.80;6659;28;4477782474.00
09/06/2026;HPS;HPS;604.10;604.60;612.00;604.10;113638.00;188;12;4477782474.00
08/06/2026;HPS;HPS;606.00;610.00;614.00;601.10;1090317.20;1788;19;4517775900.00
05/06/2026;HPS;HPS;609.90;615.00;619.00;609.00;3136678.60;5101;23;4554806850.00
04/06/2026;HPS;HPS;613.00;603.60;613.00;602.00;482176.70;800;18;4470376284.00
03/06/2026;HPS;HPS;612.00;613.00;622.00;610.00;56604.00;92;17;4539994470.00
02/06/2026;HPS;HPS;610.00;612.00;623.00;610.00;3615239.70;5891;39;4532588280.00
01/06/2026;HPS;HPS;625.00;620.00;625.00;610.00;7570400.20;12322;62;4591837800.00
26/05/2026;HPS;HPS;634.00;615.00;634.00;615.00;3542562.70;5750;47;4554806850.00
25/05/2026;HPS;HPS;622.00;625.50;638.50;620.00;1365249.90;2185;40;4632571845.00
22/05/2026;HPS;HPS;612.10;614.00;615.00;612.00;669390.10;1092;24;4547400660.00
21/05/2026;HPS;HPS;607.00;612.10;619.00;602.00;270074.00;441;14;4533328899.00
20/05/2026;HPS;HPS;620.00;613.60;620.00;603.00;667102.90;1092;40;4544438184.00
19/05/2026;HPS;HPS;620.00;620.00;626.00;620.00;2517338.30;4059;26;4591837800.00
18/05/2026;HPS;HPS;625.00;623.00;625.00;602.00;747523.40;1219;31;4614056370.00
15/05/2026;HPS;HPS;623.50;628.00;629.00;615.00;1598645.00;2577;48;4651087320.00
14/05/2026;HPS;HPS;626.00;630.00;640.00;625.50;620054.70;985;42;4665899700.00
13/05/2026;HPS;HPS;642.70;625.50;642.70;625.50;3434680.40;5463;73;4632571845.00
12/05/2026;HPS;HPS;635.00;638.80;643.00;631.00;639010.50;1007;37;4731074172.00
11/05/2026;HPS;HPS;640.00;635.00;648.00;631.00;1323669.30;2074;53;4702930650.00
08/05/2026;HPS;HPS;640.00;640.00;650.00;640.00;949121.80;1478;41;4739961600.00
07/05/2026;HPS;HPS;650.00;641.00;655.00;641.00;14323591.00;22125;76;4747367790.00
06/05/2026;HPS;HPS;634.00;655.00;655.00;634.00;22477064.80;34846;251;4851054450.00
05/05/2026;HPS;HPS;617.00;620.00;621.00;612.00;2326988.00;3769;40;4591837800.00
04/05/2026;HPS;HPS;611.00;614.00;645.00;610.00;2010537.30;3246;67;4547400660.00
30/04/2026;HPS;HPS;613.00;614.90;624.70;600.00;7534725.90;12488;98;4554066231.00
29/04/2026;HPS;HPS;634.40;614.00;634.40;610.00;8815283.10;14355;94;4547400660.00
28/04/2026;HPS;HPS;640.00;618.00;648.00;618.00;7627210.90;12307;159;4577025420.00
27/04/2026;HPS;HPS;650.00;649.00;660.00;637.00;631287.70;969;69;4806617310.00
24/04/2026;HPS;HPS;636.00;638.00;648.60;636.00;18308595.10;28698;119;4725149220.00
23/04/2026;HPS;HPS;650.00;650.00;655.00;646.00;23995170.60;36915;126;4814023500.00
22/04/2026;HPS;HPS;653.00;655.00;668.00;653.00;15261070.50;23305;174;4851054450.00
21/04/2026;HPS;HPS;638.00;650.20;650.20;635.10;29661456.90;45838;191;4815504738.00
20/04/2026;HPS;HPS;622.00;638.00;643.90;617.00;27619546.10;43432;193;4725149220.00
17/04/2026;HPS;HPS;600.00;650.00;652.20;600.00;89831002.20;139190;729;4814023500.00
16/04/2026;HPS;HPS;575.00;593.00;593.00;574.00;10069374.20;17289;137;4391870670.00
15/04/2026;HPS;HPS;559.50;575.00;581.00;556.00;27559906.20;48229;137;4258559250.00
14/04/2026;HPS;HPS;543.00;555.00;555.00;530.00;4963919.40;9149;86;4110435450.00
13/04/2026;HPS;HPS;520.50;521.20;534.90;520.00;266172.00;510;33;3860106228.00
10/04/2026;HPS;HPS;534.90;545.00;545.00;534.90;2734152.50;5033;46;4036373550.00
09/04/2026;HPS;HPS;535.00;533.00;535.00;528.30;293179.50;554;14;3947499270.00
08/04/2026;HPS;HPS;535.00;531.00;539.90;530.00;11076510.40;20878;67;3932686890.00
07/04/2026;HPS;HPS;525.00;510.00;539.90;510.00;1348168.20;2624;69;3777156900.00
06/04/2026;HPS;HPS;539.90;525.00;539.90;521.00;5313691.70;10120;38;3888249750.00
03/04/2026;HPS;HPS;539.90;530.00;539.90;530.00;354945.00;667;37;3925280700.00
02/04/2026;HPS;HPS;544.90;536.00;544.90;536.00;1334574.50;2479;16;3969717840.00
01/04/2026;HPS;HPS;535.00;535.00;544.90;535.00;8262394.90;15425;53;3962311650.00
31/03/2026;HPS;HPS;539.30;531.00;539.30;526.20;764876.00;1441;28;3932686890.00
30/03/2026;HPS;HPS;536.30;540.00;544.80;530.00;122900.20;230;30;3999342600.00
27/03/2026;HPS;HPS;545.00;540.50;552.00;534.00;179955.20;329;37;4003045695.00
26/03/2026;HPS;HPS;530.00;545.00;556.00;520.10;40880017.70;74574;211;4036373550.00
25/03/2026;HPS;HPS;528.00;510.00;528.00;506.10;12516376.80;24542;47;3777156900.00
24/03/2026;HPS;HPS;519.00;506.00;519.00;506.00;802327.30;1566;31;3747532140.00
19/03/2026;HPS;HPS;519.00;510.00;519.00;510.00;1869388.00;3665;15;3777156900.00
18/03/2026;HPS;HPS;509.00;517.50;517.50;509.00;11440087.00;22107;10;3832703325.00
17/03/2026;HPS;HPS;509.90;509.50;509.90;500.00;911592.60;1791;26;3773453805.00
16/03/2026;HPS;HPS;519.00;500.00;519.00;500.00;5075614.20;10108;54;3703095000.00
13/03/2026;HPS;HPS;516.00;500.00;520.00;500.00;1240842.50;2406;45;3703095000.00
12/03/2026;HPS;HPS;518.00;515.00;519.00;515.00;161545.00;312;20;3814187850.00
11/03/2026;HPS;HPS;518.00;518.00;518.00;516.00;87997.00;170;17;3836406420.00
10/03/2026;HPS;HPS;520.00;517.90;520.00;511.00;1965186.50;3783;32;3835665801.00
09/03/2026;HPS;HPS;496.00;500.00;510.00;496.00;8083567.80;16268;60;3703095000.00
06/03/2026;HPS;HPS;525.00;520.00;525.00;510.00;6175566.90;12048;56;3851218800.00
05/03/2026;HPS;HPS;510.00;520.00;529.90;509.00;23005084.80;44627;58;3851218800.00
04/03/2026;HPS;HPS;481.00;509.00;510.00;481.00;620110.70;1255;93;3769750710.00
03/03/2026;HPS;HPS;491.00;485.00;505.00;485.00;1009164.80;2061;165;3592002150.00
02/03/2026;HPS;HPS;500.00;510.00;511.00;500.00;3303702.00;6491;115;3777156900.00
27/02/2026;HPS;HPS;524.90;525.00;534.00;524.80;10110763.90;19156;69;3888249750.00
26/02/2026;HPS;HPS;520.00;520.00;523.00;520.00;3565283.00;6856;18;3851218800.00
25/02/2026;HPS;HPS;530.00;517.00;530.00;517.00;26405900.50;50301;60;3829000230.00
24/02/2026;HPS;HPS;535.00;524.90;535.00;522.00;16166118.70;30736;25;3887509131.00
23/02/2026;HPS;HPS;525.00;525.00;533.00;525.00;299855.00;571;23;3888249750.00
20/02/2026;HPS;HPS;525.00;536.00;537.00;525.00;210698.00;400;11;3969717840.00
19/02/2026;HPS;HPS;528.00;526.00;537.90;526.00;119004.10;226;17;3895655940.00
18/02/2026;HPS;HPS;540.00;530.00;540.00;530.00;86347.50;162;21;3925280700.00
17/02/2026;HPS;HPS;537.00;535.00;538.00;534.00;215242.00;401;24;3962311650.00
16/02/2026;HPS;HPS;535.00;530.00;535.00;525.00;10708613.00;20204;39;3925280700.00
13/02/2026;HPS;HPS;525.00;526.00;530.00;525.00;1356332.20;2578;39;3895655940.00
12/02/2026;HPS;HPS;517.00;520.00;520.00;510.00;1107081.20;2148;140;3851218800.00
11/02/2026;HPS;HPS;530.00;529.00;530.00;529.00;26493.00;50;11;3917874510.00
10/02/2026;HPS;HPS;513.00;520.00;529.90;513.00;326893.40;634;56;3851218800.00
09/02/2026;HPS;HPS;520.00;520.10;530.00;520.00;162012.00;309;34;3851959419.00
06/02/2026;HPS;HPS;515.00;520.00;520.00;500.00;10125713.20;20002;272;3851218800.00
05/02/2026;HPS;HPS;525.00;525.00;534.00;514.00;799825.80;1529;77;3888249750.00
04/02/2026;HPS;HPS;526.00;521.00;526.00;521.00;71452.00;136;8;3858624990.00
03/02/2026;HPS;HPS;526.00;526.00;535.00;526.00;887560.00;1687;24;3895655940.00
02/02/2026;HPS;HPS;526.10;529.00;529.00;515.10;866274.70;1664;75;3917874510.00
30/01/2026;HPS;HPS;540.00;526.00;540.10;526.00;721244.40;1365;52;3895655940.00
29/01/2026;HPS;HPS;545.00;540.00;548.00;531.00;254146.80;471;49;3999342600.00
28/01/2026;HPS;HPS;534.10;540.00;541.00;534.00;182438.20;340;28;3999342600.00
27/01/2026;HPS;HPS;524.00;530.00;533.00;524.00;9694428.00;18292;41;3925280700.00
26/01/2026;HPS;HPS;533.00;520.00;535.00;520.00;6635885.40;12537;99;3851218800.00
23/01/2026;HPS;HPS;538.00;537.00;554.00;530.20;2770488.00;5128;75;3977124030.00
22/01/2026;HPS;HPS;534.00;549.80;549.80;534.00;156731.80;291;32;4071923262.00
21/01/2026;HPS;HPS;549.90;530.00;550.00;530.00;972506.50;1826;86;3925280700.00
20/01/2026;HPS;HPS;551.00;539.90;558.00;539.90;2495071.20;4596;161;3998601981.00
19/01/2026;HPS;HPS;573.00;560.00;573.00;560.00;797452.90;1413;74;4147466400.00
16/01/2026;HPS;HPS;582.00;566.00;582.00;566.00;308471.60;539;31;4191903540.00
15/01/2026;HPS;HPS;573.00;580.00;585.00;561.00;982975.80;1708;57;4295590200.00
13/01/2026;HPS;HPS;578.00;585.00;585.00;575.00;577815.00;993;36;4332621150.00
12/01/2026;HPS;HPS;588.00;580.00;588.00;580.00;1822631.90;3125;58;4295590200.00
09/01/2026;HPS;HPS;579.00;581.00;585.00;575.00;13160108.50;22676;69;4302996390.00
08/01/2026;HPS;HPS;584.80;579.00;585.00;575.10;1827653.00;3151;109;4288184010.00
07/01/2026;HPS;HPS;575.00;582.90;586.90;575.00;19324632.50;33312;83;4317068151.00
06/01/2026;HPS;HPS;584.00;580.00;586.00;580.00;826102.00;1419;71;4295590200.00
05/01/2026;HPS;HPS;566.00;580.00;580.00;565.50;3723498.80;6498;134;4295590200.00
02/01/2026;HPS;HPS;556.10;565.00;565.00;556.10;4633673.00;8209;55;4184497350.00
31/12/2025;HPS;HPS;545.00;556.00;556.00;543.00;3140245.00;5686;43;4117841640.00
30/12/2025;HPS;HPS;548.90;549.00;549.00;532.00;3568121.90;6512;54;4065998310.00
29/12/2025;HPS;HPS;554.80;550.00;558.90;545.50;1044346.40;1879;33;4073404500.00
26/12/2025;HPS;HPS;549.00;550.00;559.00;549.00;8840391.00;16072;27;4073404500.00
25/12/2025;HPS;HPS;559.90;545.00;559.90;545.00;291917.30;532;25;4036373550.00
24/12/2025;HPS;HPS;564.90;531.00;564.90;531.00;1118389.60;2073;48;3932686890.00
23/12/2025;HPS;HPS;563.00;564.80;565.00;560.00;213240.30;379;20;4183016112.00
22/12/2025;HPS;HPS;561.10;563.00;570.00;561.10;191436.50;340;15;4169684970.00
19/12/2025;HPS;HPS;564.90;570.00;570.00;560.00;7228461.50;12707;51;4221528300.00
18/12/2025;HPS;HPS;565.00;561.00;568.00;561.00;477575.00;844;25;4154872590.00
17/12/2025;HPS;HPS;565.00;565.00;568.00;560.00;2716767.60;4811;41;4184497350.00
16/12/2025;HPS;HPS;566.00;565.00;568.00;559.00;841034.30;1489;48;4184497350.00
15/12/2025;HPS;HPS;570.00;563.80;570.00;563.60;852463.80;1503;70;4175609922.00
12/12/2025;HPS;HPS;550.00;566.00;570.00;548.00;32163877.60;57801;179;4191903540.00
11/12/2025;HPS;HPS;544.00;544.00;551.00;544.00;1817998.10;3310;40;4028967360.00
10/12/2025;HPS;HPS;545.00;550.00;550.00;540.00;14370446.70;26253;91;4073404500.00
09/12/2025;HPS;HPS;535.00;540.00;540.00;535.00;704442.00;1315;29;3999342600.00
08/12/2025;HPS;HPS;522.10;535.00;537.00;522.10;808580.70;1516;41;3962311650.00
05/12/2025;HPS;HPS;533.80;530.00;534.00;530.00;433570.00;815;37;3925280700.00
04/12/2025;HPS;HPS;535.00;530.00;539.70;520.10;222461.00;426;26;3925280700.00
03/12/2025;HPS;HPS;522.00;525.00;535.00;521.20;479714.30;911;48;3888249750.00
02/12/2025;HPS;HPS;520.10;525.00;526.00;520.10;232474.10;444;24;3888249750.00
01/12/2025;HPS;HPS;523.00;522.00;533.00;519.00;295156.10;564;46;3866031180.00
28/11/2025;HPS;HPS;530.00;530.00;531.00;520.00;2909737.00;5493;31;3925280700.00
27/11/2025;HPS;HPS;524.00;534.50;534.50;523.00;5114568.00;9651;59;3958608555.00
26/11/2025;HPS;HPS;515.10;521.00;523.00;515.10;556547.70;1071;43;3858624990.00
25/11/2025;HPS;HPS;512.50;515.00;520.00;512.30;501047.00;973;16;3814187850.00
24/11/2025;HPS;HPS;520.00;512.00;520.00;510.10;6787998.10;13239;33;3791969280.00
21/11/2025;HPS;HPS;513.00;519.00;519.00;510.00;1431347.00;2764;32;3843812610.00
20/11/2025;HPS;HPS;515.00;513.00;515.00;508.50;18223756.90;35730;65;3799375470.00
19/11/2025;HPS;HPS;511.10;515.00;519.00;510.50;7457262.00;14491;55;3814187850.00
17/11/2025;HPS;HPS;522.00;524.90;525.00;520.00;4057732.10;7736;37;3887509131.00
14/11/2025;HPS;HPS;524.00;524.00;524.00;516.00;47932.60;92;22;3880843560.00
13/11/2025;HPS;HPS;524.90;524.90;529.00;510.00;206675.90;398;47;3887509131.00
12/11/2025;HPS;HPS;539.90;524.90;540.00;524.90;5855448.50;10968;43;3887509131.00
11/11/2025;HPS;HPS;535.10;528.00;543.00;528.00;7557442.30;14018;69;3910468320.00
10/11/2025;HPS;HPS;545.00;540.00;545.00;533.00;3392548.00;6286;25;3999342600.00
07/11/2025;HPS;HPS;529.00;545.00;546.00;529.00;8239507.30;15203;56;4036373550.00
05/11/2025;HPS;HPS;540.00;542.00;545.00;538.00;225684.10;418;26;4014154980.00
04/11/2025;HPS;HPS;545.00;545.00;553.50;530.00;450943.10;836;42;4036373550.00
03/11/2025;HPS;HPS;548.00;545.00;559.70;545.00;555246.30;1000;58;4036373550.00
31/10/2025;HPS;HPS;540.00;545.00;558.00;539.00;2266106.40;4104;63;4036373550.00
30/10/2025;HPS;HPS;532.00;535.00;537.00;525.00;2666723.00;5007;63;3962311650.00
29/10/2025;HPS;HPS;534.80;529.00;534.80;529.00;168130.20;317;30;3917874510.00
28/10/2025;HPS;HPS;522.60;533.00;534.00;522.60;731296.40;1394;55;3947499270.00
27/10/2025;HPS;HPS;532.00;534.90;535.00;530.00;3076827.50;5796;48;3961571031.00
24/10/2025;HPS;HPS;531.00;530.00;535.00;530.00;978000.20;1842;48;3925280700.00
23/10/2025;HPS;HPS;530.00;531.00;537.90;530.00;594040.30;1118;45;3932686890.00
22/10/2025;HPS;HPS;533.90;528.00;534.00;526.00;5650591.50;10670;49;3910468320.00
21/10/2025;HPS;HPS;519.20;520.10;538.90;519.20;7011903.60;13460;113;3851959419.00
20/10/2025;HPS;HPS;519.00;514.90;519.00;511.00;11195450.00;21766;43;3813447231.00
17/10/2025;HPS;HPS;517.00;510.20;517.00;508.10;586966.70;1150;26;3778638138.00
16/10/2025;HPS;HPS;507.00;509.00;510.00;507.00;4883230.00;9577;22;3769750710.00
15/10/2025;HPS;HPS;509.00;507.00;509.70;505.00;5996443.20;11835;71;3754938330.00
14/10/2025;HPS;HPS;515.00;507.00;515.00;506.10;7768021.70;15251;28;3754938330.00
13/10/2025;HPS;HPS;505.00;515.00;518.00;505.00;10142604.40;19786;61;3814187850.00
10/10/2025;HPS;HPS;500.00;510.00;510.00;500.00;11671354.70;22894;71;3777156900.00
09/10/2025;HPS;HPS;510.00;500.00;519.00;500.00;2318178.20;4621;88;3703095000.00
08/10/2025;HPS;HPS;520.00;510.00;520.00;510.00;1170293.40;2288;56;3777156900.00
07/10/2025;HPS;HPS;509.80;510.00;515.00;503.90;33272125.80;65251;117;3777156900.00
06/10/2025;HPS;HPS;499.00;490.30;514.00;490.30;10359288.45;20861;238;3631254957.00
03/10/2025;HPS;HPS;510.00;490.00;530.00;490.00;10106823.70;20214;299;3629033100.00
02/10/2025;HPS;HPS;490.00;505.00;509.50;480.00;1257899.15;2540;137;3740125950.00
01/10/2025;HPS;HPS;502.00;490.00;510.00;490.00;1388533.90;2792;180;3629033100.00
30/09/2025;HPS;HPS;507.50;500.00;520.00;498.00;22030776.90;43990;338;3703095000.00
29/09/2025;HPS;HPS;517.00;500.00;530.00;500.00;18049183.90;35162;231;3703095000.00
26/09/2025;HPS;HPS;535.00;515.00;540.00;515.00;31012474.40;59469;231;3814187850.00
25/09/2025;HPS;HPS;547.00;530.00;557.00;530.00;8785646.00;16309;355;3925280700.00
24/09/2025;HPS;HPS;508.70;508.70;508.70;508.70;42417440.80;83384;207;3767528853.00
23/09/2025;HPS;HPS;583.00;565.20;584.00;565.20;2636787.20;4602;98;4185978588.00
22/09/2025;HPS;HPS;569.00;577.00;589.90;560.30;6144600.50;10666;181;4273371630.00
19/09/2025;HPS;HPS;560.50;565.00;569.00;560.50;3506949.10;6208;32;4184497350.00
18/09/2025;HPS;HPS;567.20;560.00;569.00;560.00;655826.60;1163;57;4147466400.00
17/09/2025;HPS;HPS;565.00;567.10;570.00;565.00;128519.70;227;27;4200050349.00
16/09/2025;HPS;HPS;562.00;570.00;570.00;562.00;108047.80;192;17;4221528300.00
15/09/2025;HPS;HPS;573.00;560.00;573.00;560.00;1148871.70;2024;77;4147466400.00
12/09/2025;HPS;HPS;571.00;570.50;579.00;570.50;728679.30;1269;45;4225231395.00
11/09/2025;HPS;HPS;572.00;570.00;578.00;570.00;1209154.90;2115;59;4221528300.00
10/09/2025;HPS;HPS;579.00;567.00;579.00;567.00;857212.00;1503;79;4199309730.00
09/09/2025;HPS;HPS;584.40;566.00;584.40;566.00;542490.60;949;82;4191903540.00
08/09/2025;HPS;HPS;584.90;580.00;584.90;580.00;370020.20;635;34;4295590200.00
04/09/2025;HPS;HPS;580.00;575.00;583.00;575.00;1831297.50;3177;134;4258559250.00
03/09/2025;HPS;HPS;583.10;579.90;588.00;579.90;3090641.40;5324;110;4294849581.00
02/09/2025;HPS;HPS;585.00;585.00;589.00;583.10;596232.60;1019;46;4332621150.00
01/09/2025;HPS;HPS;590.00;585.00;590.00;580.10;1866269.60;3182;81;4332621150.00
29/08/2025;HPS;HPS;591.00;585.00;595.00;585.00;6146102.70;10461;90;4332621150.00
28/08/2025;HPS;HPS;593.00;593.00;593.00;589.00;1793273.80;3043;42;4391870670.00
27/08/2025;HPS;HPS;590.00;589.00;593.00;585.00;5755937.50;9782;80;4362245910.00
26/08/2025;HPS;HPS;594.90;585.00;594.90;585.00;2436162.20;4133;89;4332621150.00
25/08/2025;HPS;HPS;595.00;591.00;595.00;590.00;1360325.20;2297;61;4377058290.00
22/08/2025;HPS;HPS;591.00;590.10;596.90;590.00;1882969.00;3185;45;4370392719.00
19/08/2025;HPS;HPS;590.00;589.30;590.00;580.00;1961255.80;3354;73;4364467767.00
18/08/2025;HPS;HPS;597.00;590.00;597.00;590.00;240740.90;406;39;4369652100.00
15/08/2025;HPS;HPS;590.20;589.90;595.00;589.10;4516752.70;7655;65;4368911481.00
13/08/2025;HPS;HPS;594.90;590.20;600.00;590.20;5017963.00;8419;114;4371133338.00
12/08/2025;HPS;HPS;595.00;589.00;595.00;589.00;580593.90;982;47;4362245910.00
11/08/2025;HPS;HPS;590.00;588.20;590.00;588.00;600538.80;1020;52;4356320958.00
08/08/2025;HPS;HPS;591.50;590.00;595.00;588.10;5721506.10;9697;62;4369652100.00
07/08/2025;HPS;HPS;590.00;590.40;591.90;589.60;2130375.50;3610;63;4372614576.00
06/08/2025;HPS;HPS;595.00;589.90;597.00;589.90;1261110.40;2124;56;4368911481.00
05/08/2025;HPS;HPS;599.00;597.50;599.00;588.00;14112936.60;23918;40;4425198525.00
04/08/2025;HPS;HPS;585.30;599.50;599.50;585.10;2542416.00;4291;92;4440010905.00
01/08/2025;HPS;HPS;588.10;590.00;595.00;588.00;7455622.40;12637;72;4369652100.00
31/07/2025;HPS;HPS;599.00;588.10;600.00;588.00;23645649.00;40056;102;4355580339.00
29/07/2025;HPS;HPS;595.90;588.00;600.00;588.00;8877310.40;14943;105;4354839720.00
28/07/2025;HPS;HPS;591.10;596.00;599.00;591.10;649196.60;1086;42;4414089240.00
25/07/2025;HPS;HPS;600.00;598.90;600.00;590.00;2077987.10;3481;62;4435567191.00
24/07/2025;HPS;HPS;600.00;598.00;600.00;585.50;702829.70;1180;47;4428901620.00
23/07/2025;HPS;HPS;594.90;587.00;595.00;587.00;309683.20;525;36;4347433530.00
22/07/2025;HPS;HPS;590.00;590.00;590.00;587.00;1121313.00;1901;30;4369652100.00
21/07/2025;HPS;HPS;590.00;591.00;592.00;585.00;748990.70;1274;48;4377058290.00
18/07/2025;HPS;HPS;580.00;591.00;593.50;580.00;1442509.90;2443;28;4377058290.00
17/07/2025;HPS;HPS;585.00;590.00;594.00;585.00;317827.50;540;22;4369652100.00
16/07/2025;HPS;HPS;595.00;590.00;595.00;578.00;4143666.40;7032;28;4369652100.00
15/07/2025;HPS;HPS;607.00;592.00;607.00;591.00;1879769.50;3141;27;4384464480.00
14/07/2025;HPS;HPS;605.00;602.00;607.00;602.00;557835.00;924;27;4458526380.00
11/07/2025;HPS;HPS;591.50;605.00;605.00;591.50;5159113.60;8570;64;4480744950.00
10/07/2025;HPS;HPS;607.00;593.00;607.00;591.50;255535.30;430;25;4391870670.00
