Séance;Ticker;Instrument;Ouverture;Dernier Cours;Plus Haut;Plus Bas;Volume (MAD);Titres Échangés;Nb Transactions;Capitalisation
11/05/2026;MUT;MUTANDIS SCA;242.00;241.80;243.95;240.50;179498.35;743;41;2235861006.60
08/05/2026;MUT;MUTANDIS SCA;242.90;244.00;244.00;241.00;344539.35;1420;57;2256203828.00
07/05/2026;MUT;MUTANDIS SCA;240.00;242.45;244.00;240.00;1551017.30;6408;39;2241871385.65
06/05/2026;MUT;MUTANDIS SCA;241.10;241.60;243.00;241.10;218769.70;905;41;2234011659.20
05/05/2026;MUT;MUTANDIS SCA;237.00;240.00;240.00;237.00;184483.90;776;45;2219216880.00
04/05/2026;MUT;MUTANDIS SCA;240.35;240.10;243.00;239.00;436893.20;1817;99;2220141553.70
30/04/2026;MUT;MUTANDIS SCA;242.00;242.50;242.90;240.35;164593.90;681;47;2242333722.50
29/04/2026;MUT;MUTANDIS SCA;244.30;242.00;244.30;242.00;139109.20;572;33;2237710354.00
28/04/2026;MUT;MUTANDIS SCA;244.15;243.80;245.00;243.80;595979.90;2436;41;2254354480.60
27/04/2026;MUT;MUTANDIS SCA;245.00;244.30;245.50;244.00;300287.80;1226;35;2258977849.10
24/04/2026;MUT;MUTANDIS SCA;245.00;245.00;247.00;242.80;3115513.80;12719;45;2265450565.00
23/04/2026;MUT;MUTANDIS SCA;245.00;244.95;245.90;242.30;66945.20;274;22;2264988228.15
22/04/2026;MUT;MUTANDIS SCA;245.90;242.20;245.90;242.00;81746.10;335;29;2239559701.40
21/04/2026;MUT;MUTANDIS SCA;242.20;242.00;245.70;242.00;3993819.80;16440;70;2237710354.00
20/04/2026;MUT;MUTANDIS SCA;245.00;243.00;245.00;240.00;2500980.55;10289;76;2246957091.00
17/04/2026;MUT;MUTANDIS SCA;244.00;249.90;249.90;242.25;811465.30;3284;80;2310759576.30
16/04/2026;MUT;MUTANDIS SCA;246.90;244.00;246.90;244.00;157028.20;641;38;2256203828.00
15/04/2026;MUT;MUTANDIS SCA;238.00;243.10;245.00;236.00;4542069.80;18794;90;2247881764.70
14/04/2026;MUT;MUTANDIS SCA;234.60;237.50;237.50;234.60;238812.15;1011;34;2196100037.50
13/04/2026;MUT;MUTANDIS SCA;235.00;235.90;236.00;234.00;296050.90;1260;52;2181305258.30
10/04/2026;MUT;MUTANDIS SCA;234.00;238.00;238.00;234.00;987241.20;4160;49;2200723406.00
09/04/2026;MUT;MUTANDIS SCA;235.00;233.00;237.00;233.00;1223697.45;5225;70;2154489721.00
08/04/2026;MUT;MUTANDIS SCA;240.00;234.15;240.00;232.50;1136131.00;4806;114;2165123468.55
07/04/2026;MUT;MUTANDIS SCA;229.50;228.45;230.00;228.00;680568.10;2977;136;2112417067.65
06/04/2026;MUT;MUTANDIS SCA;230.90;229.60;230.90;229.00;584238.40;2543;112;2123050815.20
03/04/2026;MUT;MUTANDIS SCA;233.95;229.30;233.95;229.30;1107976.05;4816;156;2120276794.10
02/04/2026;MUT;MUTANDIS SCA;236.80;230.00;236.85;230.00;1694291.00;7343;147;2126749510.00
01/04/2026;MUT;MUTANDIS SCA;232.00;234.00;237.00;232.00;1092706.45;4655;55;2163736458.00
31/03/2026;MUT;MUTANDIS SCA;231.00;231.60;234.95;231.00;151917.95;653;36;2141544289.20
30/03/2026;MUT;MUTANDIS SCA;234.00;233.75;234.00;230.05;155047.10;665;45;2161424773.75
27/03/2026;MUT;MUTANDIS SCA;232.50;229.00;236.95;229.00;1825588.00;7958;190;2117502773.00
26/03/2026;MUT;MUTANDIS SCA;239.00;231.00;239.00;231.00;1113724.00;4809;121;2135996247.00
25/03/2026;MUT;MUTANDIS SCA;236.95;240.00;240.00;233.20;251459.15;1056;39;2219216880.00
24/03/2026;MUT;MUTANDIS SCA;237.00;233.00;237.00;233.00;7116340.15;30290;83;2154489721.00
19/03/2026;MUT;MUTANDIS SCA;236.00;230.00;236.00;230.00;1994272.00;8583;169;2126749510.00
18/03/2026;MUT;MUTANDIS SCA;235.90;236.00;236.00;234.10;186488.55;792;52;2182229932.00
17/03/2026;MUT;MUTANDIS SCA;235.95;232.00;235.95;232.00;540105.70;2326;46;2145242984.00
16/03/2026;MUT;MUTANDIS SCA;234.00;230.00;236.00;230.00;964658.75;4183;132;2126749510.00
13/03/2026;MUT;MUTANDIS SCA;234.00;232.00;237.00;232.00;958322.80;4119;86;2145242984.00
12/03/2026;MUT;MUTANDIS SCA;237.95;234.00;237.95;232.05;2861144.40;12205;65;2163736458.00
11/03/2026;MUT;MUTANDIS SCA;235.90;231.00;236.95;231.00;819983.05;3538;136;2135996247.00
10/03/2026;MUT;MUTANDIS SCA;235.00;231.00;240.00;231.00;2306346.30;9837;156;2135996247.00
09/03/2026;MUT;MUTANDIS SCA;232.00;230.35;232.00;230.00;12818078.15;55710;309;2129985867.95
06/03/2026;MUT;MUTANDIS SCA;250.00;240.00;250.00;240.00;605553.80;2487;114;2219216880.00
05/03/2026;MUT;MUTANDIS SCA;240.00;243.95;244.00;238.00;1303934.35;5349;67;2255741491.15
04/03/2026;MUT;MUTANDIS SCA;231.00;232.00;245.00;231.00;1154307.10;4880;207;2145242984.00
03/03/2026;MUT;MUTANDIS SCA;235.00;233.00;235.00;226.05;1148365.05;4938;251;2154489721.00
02/03/2026;MUT;MUTANDIS SCA;240.00;238.00;242.95;235.00;28696754.10;119776;414;2200723406.00
27/02/2026;MUT;MUTANDIS SCA;250.00;243.00;250.00;243.00;2108148.80;8644;191;2246957091.00
26/02/2026;MUT;MUTANDIS SCA;254.95;250.00;254.95;249.00;719300.80;2865;104;2311684250.00
25/02/2026;MUT;MUTANDIS SCA;255.00;254.85;255.00;250.00;629553.25;2501;110;2356530924.45
24/02/2026;MUT;MUTANDIS SCA;260.00;251.50;260.00;251.50;1742407.30;6871;134;2325554355.50
23/02/2026;MUT;MUTANDIS SCA;260.00;259.50;262.00;259.00;477802.55;1835;68;2399528251.50
20/02/2026;MUT;MUTANDIS SCA;258.00;258.00;262.00;258.00;337151.90;1300;37;2385658146.00
19/02/2026;MUT;MUTANDIS SCA;262.00;260.00;262.00;257.00;216212.40;831;43;2404151620.00
18/02/2026;MUT;MUTANDIS SCA;260.10;260.00;262.00;260.00;167458.20;643;33;2404151620.00
17/02/2026;MUT;MUTANDIS SCA;260.00;260.00;263.00;258.50;1392589.20;5355;74;2404151620.00
16/02/2026;MUT;MUTANDIS SCA;264.90;260.00;264.90;259.00;2078583.35;7978;97;2404151620.00
13/02/2026;MUT;MUTANDIS SCA;260.00;260.00;261.00;257.00;12017214.65;46417;99;2404151620.00
12/02/2026;MUT;MUTANDIS SCA;258.00;257.50;258.00;255.00;8004805.55;31344;71;2381034777.50
11/02/2026;MUT;MUTANDIS SCA;259.90;255.00;260.00;253.00;1471353.50;5758;67;2357917935.00
10/02/2026;MUT;MUTANDIS SCA;261.80;258.00;261.95;253.00;816788.10;3169;141;2385658146.00
09/02/2026;MUT;MUTANDIS SCA;250.00;260.00;263.00;248.00;3501029.85;13592;283;2404151620.00
06/02/2026;MUT;MUTANDIS SCA;247.90;244.85;247.90;240.00;6622149.95;27565;178;2264063554.45
05/02/2026;MUT;MUTANDIS SCA;249.50;240.00;249.50;240.00;19712885.25;82077;249;2219216880.00
04/02/2026;MUT;MUTANDIS SCA;245.00;247.00;249.90;245.00;217249.90;878;26;2283944039.00
03/02/2026;MUT;MUTANDIS SCA;248.10;245.00;249.90;245.00;625006.80;2535;97;2265450565.00
02/02/2026;MUT;MUTANDIS SCA;243.50;248.50;249.00;243.05;1298169.15;5242;81;2297814144.50
30/01/2026;MUT;MUTANDIS SCA;249.20;242.10;250.00;242.10;1060441.35;4327;150;2238635027.70
29/01/2026;MUT;MUTANDIS SCA;252.95;249.10;252.95;249.00;467081.25;1867;75;2303362186.70
28/01/2026;MUT;MUTANDIS SCA;254.85;250.00;254.90;248.10;306040.65;1220;62;2311684250.00
27/01/2026;MUT;MUTANDIS SCA;243.00;248.00;248.90;243.00;130238.10;528;41;2293190776.00
26/01/2026;MUT;MUTANDIS SCA;248.00;242.00;250.00;242.00;1784194.50;7308;203;2237710354.00
23/01/2026;MUT;MUTANDIS SCA;252.00;250.00;253.50;249.00;545996.25;2183;133;2311684250.00
22/01/2026;MUT;MUTANDIS SCA;252.00;250.10;253.50;250.10;1419295.75;5648;94;2312608923.70
21/01/2026;MUT;MUTANDIS SCA;252.00;251.05;252.90;250.15;82145.95;327;37;2321393323.85
20/01/2026;MUT;MUTANDIS SCA;254.00;251.20;254.00;250.10;775682.60;3080;116;2322780334.40
19/01/2026;MUT;MUTANDIS SCA;259.00;254.05;259.00;254.00;291914.65;1144;61;2349133534.85
16/01/2026;MUT;MUTANDIS SCA;256.00;254.00;259.50;254.00;938030.80;3660;123;2348671198.00
15/01/2026;MUT;MUTANDIS SCA;258.95;257.00;259.00;257.00;1238641.60;4806;102;2376411409.00
13/01/2026;MUT;MUTANDIS SCA;259.95;257.00;259.95;256.60;300355.55;1163;78;2376411409.00
12/01/2026;MUT;MUTANDIS SCA;259.10;259.50;260.00;257.00;1836555.20;7115;105;2399528251.50
09/01/2026;MUT;MUTANDIS SCA;258.00;259.00;259.00;257.50;1076075.50;4160;63;2394904883.00
08/01/2026;MUT;MUTANDIS SCA;258.90;257.90;258.90;256.50;577413.40;2240;62;2384733472.30
07/01/2026;MUT;MUTANDIS SCA;258.00;258.40;258.70;256.00;348767.10;1357;67;2389356840.80
06/01/2026;MUT;MUTANDIS SCA;254.00;256.50;258.50;254.00;1110009.10;4319;123;2371788040.50
05/01/2026;MUT;MUTANDIS SCA;255.00;254.55;258.90;250.15;1946631.70;7723;165;2353756903.35
02/01/2026;MUT;MUTANDIS SCA;250.10;250.00;257.50;250.00;1801472.00;7188;189;2311684250.00
31/12/2025;MUT;MUTANDIS SCA;259.00;250.00;259.00;250.00;3291764.60;13133;208;2311684250.00
30/12/2025;MUT;MUTANDIS SCA;256.00;259.00;259.00;250.00;38170369.85;150071;97;2394904883.00
29/12/2025;MUT;MUTANDIS SCA;257.00;246.00;260.00;246.00;3861395.90;15188;188;2274697302.00
26/12/2025;MUT;MUTANDIS SCA;255.00;250.00;256.00;250.00;5328278.75;21288;127;2311684250.00
25/12/2025;MUT;MUTANDIS SCA;253.00;250.00;255.00;250.00;1703443.10;6790;193;2311684250.00
24/12/2025;MUT;MUTANDIS SCA;254.95;256.00;256.00;252.00;706160.50;2776;72;2367164672.00
23/12/2025;MUT;MUTANDIS SCA;255.00;251.20;256.00;251.20;1088411.30;4310;127;2322780334.40
22/12/2025;MUT;MUTANDIS SCA;261.40;252.20;261.95;252.20;1892095.70;7452;209;2332027071.40
19/12/2025;MUT;MUTANDIS SCA;259.90;254.00;262.00;254.00;1869553.90;7339;128;2348671198.00
18/12/2025;MUT;MUTANDIS SCA;260.00;259.90;260.00;257.00;401159.70;1546;61;2403226946.30
17/12/2025;MUT;MUTANDIS SCA;262.90;255.05;262.90;255.05;1975106.70;7683;88;2358380271.85
16/12/2025;MUT;MUTANDIS SCA;260.00;262.00;262.95;260.00;636208.60;2439;82;2422645094.00
15/12/2025;MUT;MUTANDIS SCA;264.00;262.65;268.50;262.00;407374.65;1550;58;2428655473.05
12/12/2025;MUT;MUTANDIS SCA;262.95;263.00;263.00;261.95;269103.50;1025;39;2431891831.00
11/12/2025;MUT;MUTANDIS SCA;260.50;261.00;263.00;260.50;251711.45;962;29;2413398357.00
10/12/2025;MUT;MUTANDIS SCA;262.75;259.70;262.75;259.70;450979.55;1732;41;2401377598.90
09/12/2025;MUT;MUTANDIS SCA;261.05;261.00;262.40;259.50;276392.00;1060;35;2413398357.00
08/12/2025;MUT;MUTANDIS SCA;261.90;261.00;262.00;259.00;391710.65;1504;58;2413398357.00
05/12/2025;MUT;MUTANDIS SCA;259.20;259.20;263.00;259.20;412203.80;1588;58;2396754230.40
04/12/2025;MUT;MUTANDIS SCA;261.00;261.00;262.00;260.00;146366.80;561;47;2413398357.00
03/12/2025;MUT;MUTANDIS SCA;260.10;262.55;262.65;260.00;295317.90;1130;35;2427730799.35
02/12/2025;MUT;MUTANDIS SCA;263.45;263.00;263.50;259.40;188218.35;720;48;2431891831.00
01/12/2025;MUT;MUTANDIS SCA;261.00;261.00;263.90;260.00;268284.30;1026;62;2413398357.00
28/11/2025;MUT;MUTANDIS SCA;262.00;257.80;264.90;257.80;1005667.40;3886;50;2383808798.60
27/11/2025;MUT;MUTANDIS SCA;259.00;260.00;260.00;257.50;1592054.10;6127;31;2404151620.00
26/11/2025;MUT;MUTANDIS SCA;257.00;257.00;259.00;256.00;3801302.85;14817;41;2376411409.00
25/11/2025;MUT;MUTANDIS SCA;259.00;254.00;259.00;254.00;1380543.15;5427;81;2348671198.00
24/11/2025;MUT;MUTANDIS SCA;252.00;255.00;260.00;252.00;5784609.55;22607;113;2357917935.00
21/11/2025;MUT;MUTANDIS SCA;260.00;260.00;262.00;260.00;216908.70;833;44;2404151620.00
20/11/2025;MUT;MUTANDIS SCA;262.50;258.00;267.00;258.00;1018851.65;3931;115;2385658146.00
19/11/2025;MUT;MUTANDIS SCA;267.75;260.00;267.75;260.00;10930507.65;41836;147;2404151620.00
17/11/2025;MUT;MUTANDIS SCA;269.10;268.00;269.90;268.00;99721.20;371;26;2478125516.00
14/11/2025;MUT;MUTANDIS SCA;265.00;269.00;269.45;265.00;4218320.50;15687;48;2487372253.00
13/11/2025;MUT;MUTANDIS SCA;262.00;264.00;268.85;262.00;73245.30;277;29;2441138568.00
12/11/2025;MUT;MUTANDIS SCA;269.60;260.00;270.00;260.00;4769215.10;18323;149;2404151620.00
11/11/2025;MUT;MUTANDIS SCA;268.70;264.00;270.00;264.00;1113111.50;4201;127;2441138568.00
10/11/2025;MUT;MUTANDIS SCA;271.00;270.00;273.45;268.70;945618.45;3502;77;2496618990.00
07/11/2025;MUT;MUTANDIS SCA;272.05;273.90;276.40;270.00;1698229.85;6281;118;2532681264.30
05/11/2025;MUT;MUTANDIS SCA;275.20;274.00;276.00;273.00;911792.85;3324;78;2533605938.00
04/11/2025;MUT;MUTANDIS SCA;276.00;276.00;278.90;275.00;201808.65;730;41;2552099412.00
03/11/2025;MUT;MUTANDIS SCA;278.90;276.00;279.00;275.00;5906450.80;21372;196;2552099412.00
31/10/2025;MUT;MUTANDIS SCA;280.70;280.00;287.00;279.50;10507521.10;37155;142;2589086360.00
30/10/2025;MUT;MUTANDIS SCA;282.35;280.00;282.35;279.05;766908.25;2738;44;2589086360.00
29/10/2025;MUT;MUTANDIS SCA;282.90;278.50;282.90;278.50;7098467.40;25486;24;2575216254.50
28/10/2025;MUT;MUTANDIS SCA;281.15;280.00;283.90;280.00;2198019.90;7823;78;2589086360.00
27/10/2025;MUT;MUTANDIS SCA;284.00;281.10;285.00;281.00;913321.40;3240;46;2599257770.70
24/10/2025;MUT;MUTANDIS SCA;283.90;284.00;284.00;280.30;3262771.85;11633;29;2626073308.00
23/10/2025;MUT;MUTANDIS SCA;283.20;284.00;284.00;281.10;1111655.40;3925;57;2626073308.00
22/10/2025;MUT;MUTANDIS SCA;282.00;281.00;284.00;280.00;15705213.30;55979;77;2598333097.00
21/10/2025;MUT;MUTANDIS SCA;280.00;281.50;283.20;276.00;2119559.15;7559;84;2602956465.50
20/10/2025;MUT;MUTANDIS SCA;274.00;279.00;282.00;274.00;864838.50;3114;58;2579839623.00
17/10/2025;MUT;MUTANDIS SCA;276.50;274.00;276.50;270.50;244785.20;894;33;2533605938.00
16/10/2025;MUT;MUTANDIS SCA;270.85;274.00;274.00;269.00;416620.20;1539;46;2533605938.00
15/10/2025;MUT;MUTANDIS SCA;268.00;267.95;270.50;263.05;270730.55;1022;92;2477663179.15
14/10/2025;MUT;MUTANDIS SCA;270.00;266.60;271.00;266.20;15229815.85;56833;75;2465180084.20
13/10/2025;MUT;MUTANDIS SCA;270.10;270.00;273.00;270.00;268496.95;993;61;2496618990.00
10/10/2025;MUT;MUTANDIS SCA;274.00;270.10;274.00;267.00;22525812.00;83849;127;2497543663.70
09/10/2025;MUT;MUTANDIS SCA;274.90;263.00;274.90;263.00;6258417.15;23666;280;2431891831.00
08/10/2025;MUT;MUTANDIS SCA;280.00;267.10;280.00;267.10;8101999.80;30305;155;2469803452.70
07/10/2025;MUT;MUTANDIS SCA;281.00;275.00;281.00;275.00;7310744.65;26509;115;2542852675.00
06/10/2025;MUT;MUTANDIS SCA;279.90;275.00;280.00;275.00;3112002.00;11235;186;2542852675.00
03/10/2025;MUT;MUTANDIS SCA;272.90;265.00;280.00;265.00;9101849.85;33755;200;2450385305.00
02/10/2025;MUT;MUTANDIS SCA;268.20;269.00;273.90;267.10;1165032.30;4331;129;2487372253.00
01/10/2025;MUT;MUTANDIS SCA;278.00;269.00;278.00;269.00;7110695.15;26103;204;2487372253.00
30/09/2025;MUT;MUTANDIS SCA;271.00;277.80;278.00;270.05;8033374.75;29227;139;2568743538.60
29/09/2025;MUT;MUTANDIS SCA;275.00;275.00;280.00;274.10;391010.10;1417;81;2542852675.00
26/09/2025;MUT;MUTANDIS SCA;281.00;275.00;285.00;275.00;4581311.10;16527;194;2542852675.00
25/09/2025;MUT;MUTANDIS SCA;285.00;280.00;288.00;280.00;1635727.20;5832;96;2589086360.00
24/09/2025;MUT;MUTANDIS SCA;282.10;285.00;289.00;282.10;144671.40;510;31;2635320045.00
23/09/2025;MUT;MUTANDIS SCA;289.00;284.95;289.00;284.95;432367.00;1516;48;2634857708.15
22/09/2025;MUT;MUTANDIS SCA;286.50;287.00;289.00;285.00;149605.35;523;36;2653813519.00
19/09/2025;MUT;MUTANDIS SCA;289.00;285.00;289.00;285.00;3710109.40;13003;100;2635320045.00
18/09/2025;MUT;MUTANDIS SCA;283.00;287.00;291.40;283.00;20922618.50;73387;44;2653813519.00
17/09/2025;MUT;MUTANDIS SCA;293.00;280.00;293.00;280.00;1255675.90;4468;82;2589086360.00
16/09/2025;MUT;MUTANDIS SCA;292.00;289.00;294.85;288.60;396902.35;1369;46;2672306993.00
15/09/2025;MUT;MUTANDIS SCA;298.00;289.00;298.00;288.55;678368.90;2320;58;2672306993.00
12/09/2025;MUT;MUTANDIS SCA;296.95;290.00;296.95;290.00;2538644.30;8736;92;2681553730.00
11/09/2025;MUT;MUTANDIS SCA;299.85;295.00;299.85;293.15;361644.05;1215;39;2727787415.00
10/09/2025;MUT;MUTANDIS SCA;290.00;294.00;295.00;290.00;261546.00;893;53;2718540678.00
09/09/2025;MUT;MUTANDIS SCA;300.00;281.00;300.00;281.00;5445517.70;19045;131;2598333097.00
08/09/2025;MUT;MUTANDIS SCA;298.00;296.00;302.00;296.00;1799214.40;6033;114;2737034152.00
04/09/2025;MUT;MUTANDIS SCA;294.00;296.00;299.95;294.00;856855.65;2910;71;2737034152.00
