Séance;Ticker;Instrument;Ouverture;Dernier Cours;Plus Haut;Plus Bas;Volume (MAD);Titres Échangés;Nb Transactions;Capitalisation
04/08/2026;MNG  ;MANAGEM;1335.00;1440.00;1440.00;1300.00;62088811.00;44769;535;170851334400.00
03/08/2026;MNG  ;MANAGEM;1335.00;1310.00;1335.00;1310.00;6429701.00;4897;126;155427255600.00
31/07/2026;MNG  ;MANAGEM;1319.00;1319.00;1341.00;1300.00;21810503.00;16620;237;156495076440.00
29/07/2026;MNG  ;MANAGEM;1328.00;1319.00;1350.00;1290.00;11495068.00;8745;326;156495076440.00
28/07/2026;MNG  ;MANAGEM;1378.00;1315.00;1380.00;1290.00;11130646.00;8370;561;156020489400.00
27/07/2026;MNG  ;MANAGEM;1340.00;1364.00;1369.00;1290.00;6618639.00;4918;425;161834180640.00
24/07/2026;MNG  ;MANAGEM;12675.00;12500.00;12800.00;12500.00;4323856.00;345;64;148308450000.00
23/07/2026;MNG  ;MANAGEM;12694.00;12675.00;12694.00;12400.00;18315609.00;1449;85;150384768300.00
22/07/2026;MNG  ;MANAGEM;12490.00;12700.00;12785.00;12490.00;1254250.00;99;52;150681385200.00
21/07/2026;MNG  ;MANAGEM;12103.00;12489.00;12600.00;12103.00;712161.00;58;27;148177938564.00
20/07/2026;MNG  ;MANAGEM;12400.00;12100.00;12400.00;12035.00;3021252.00;249;38;143562579600.00
17/07/2026;MNG  ;MANAGEM;12400.00;12100.00;12500.00;12100.00;17924922.00;1475;98;143562579600.00
16/07/2026;MNG  ;MANAGEM;12658.00;12300.00;12800.00;12300.00;25603983.00;2080;64;145935514800.00
15/07/2026;MNG;MANAGEM;12500.00;12600.00;12669.00;12250.00;15381870.00;1229;35;149494917600.00
14/07/2026;MNG;MANAGEM;12390.00;12411.00;12800.00;12300.00;30099410.00;2435;98;147252493836.00
13/07/2026;MNG;MANAGEM;12904.00;12500.00;12904.00;12500.00;15939972.00;1274;79;148308450000.00
10/07/2026;MNG;MANAGEM;13000.00;12903.00;13280.00;12900.00;11554085.00;895;41;153089914428.00
09/07/2026;MNG;MANAGEM;13354.00;13001.00;13580.00;13001.00;2098729.00;160;44;154252652676.00
08/07/2026;MNG;MANAGEM;13352.00;13350.00;13352.00;12900.00;3717186.00;280;46;158393424600.00
07/07/2026;MNG;MANAGEM;13750.00;13351.00;13750.00;13201.00;1758866.00;131;37;158405289276.00
06/07/2026;MNG;MANAGEM;13948.00;13760.00;13948.00;13407.00;1140219.00;83;19;163257941760.00
03/07/2026;MNG;MANAGEM;13900.00;13748.00;14100.00;13700.00;4011497.00;290;78;163115565648.00
02/07/2026;MNG;MANAGEM;13300.00;13612.00;13900.00;13102.00;7988068.00;586;104;161501969712.00
01/07/2026;MNG;MANAGEM;13379.00;13060.00;13899.00;12850.00;8779308.00;665;119;154952668560.00
30/06/2026;MNG;MANAGEM;12900.00;13500.00;13500.00;12500.00;231098144.00;18192;86;160173126000.00
29/06/2026;MNG;MANAGEM;12489.00;12800.00;12800.00;11600.00;8077266.00;648;164;151867852800.00
26/06/2026;MNG;MANAGEM;12840.00;12319.00;13150.00;12319.00;20293582.00;1642;137;146160943644.00
25/06/2026;MNG;MANAGEM;12900.00;12570.00;13350.00;12160.00;108365860.00;8585;180;149138977320.00
24/06/2026;MNG;MANAGEM;13802.00;12800.00;13899.00;12700.00;55604484.00;4287;314;151867852800.00
23/06/2026;MNG;MANAGEM;14300.00;14095.00;14300.00;13800.00;22072666.00;1594;82;167232608220.00
22/06/2026;MNG;MANAGEM;14790.00;14590.00;14790.00;14151.00;10234078.00;715;71;173105622840.00
19/06/2026;MNG;MANAGEM;13502.00;14350.00;14350.00;13502.00;12560287.00;878;53;170258100600.00
18/06/2026;MNG;MANAGEM;14611.00;13905.00;14611.00;13900.00;14348604.00;1022;157;164978319780.00
16/06/2026;MNG;MANAGEM;15380.00;14800.00;15390.00;14800.00;10280230.00;688;158;175597204800.00
15/06/2026;MNG;MANAGEM;14700.00;14998.00;14998.00;14260.00;60143861.00;4031;369;177946410648.00
12/06/2026;MNG;MANAGEM;13750.00;13635.00;13900.00;13500.00;36259608.00;2651;300;161774857260.00
11/06/2026;MNG;MANAGEM;14050.00;13321.00;14899.00;13321.00;267893247.00;19165;418;158049348996.00
10/06/2026;MNG;MANAGEM;16100.00;14800.00;16100.00;14800.00;103409771.00;6801;295;175597204800.00
09/06/2026;MNG;MANAGEM;16697.00;16402.00;16996.00;16200.00;9953258.00;599;71;194604415752.00
08/06/2026;MNG;MANAGEM;16101.00;16680.00;16680.00;15250.00;32871774.00;2045;243;197902795680.00
05/06/2026;MNG;MANAGEM;16321.00;16501.00;16770.00;15750.00;15182098.00;926;186;195779018676.00
04/06/2026;MNG;MANAGEM;16510.00;16550.00;16990.00;16500.00;15033089.00;908;105;196360387800.00
03/06/2026;MNG;MANAGEM;17100.00;16975.00;17743.00;16200.00;49379927.00;2931;294;201402875100.00
02/06/2026;MNG;MANAGEM;18675.00;17100.00;18675.00;17001.00;33882966.00;1919;304;202885959600.00
01/06/2026;MNG;MANAGEM;17927.00;18098.00;18894.00;17500.00;53347361.00;2949;323;214726906248.00
26/05/2026;MNG;MANAGEM;17000.00;17405.00;17600.00;16850.00;88984967.00;5155;322;206504685780.00
25/05/2026;MNG;MANAGEM;15995.00;16600.00;16600.00;15700.00;52110635.00;3209;297;196953621600.00
22/05/2026;MNG;MANAGEM;15000.00;15095.00;15299.00;14953.00;22399700.00;1484;89;179097284220.00
21/05/2026;MNG;MANAGEM;14799.00;14850.00;14999.00;14702.00;11986340.00;807;68;176190438600.00
20/05/2026;MNG;MANAGEM;14180.00;14500.00;14698.00;14180.00;17901778.00;1235;70;172037802000.00
19/05/2026;MNG;MANAGEM;15599.00;14251.00;15600.00;14200.00;33681907.00;2332;157;169083497676.00
18/05/2026;MNG;MANAGEM;13803.00;14698.00;14698.00;13700.00;10527600.00;736;126;174387007848.00
15/05/2026;MNG;MANAGEM;14700.00;14000.00;15350.00;14000.00;96325279.00;6613;368;166105464000.00
14/05/2026;MNG;MANAGEM;16700.00;15300.00;16995.00;15300.00;50972136.00;3242;329;181529542800.00
13/05/2026;MNG;MANAGEM;14475.00;15696.00;15696.00;14475.00;164870130.00;10831;352;186227954496.00
12/05/2026;MNG;MANAGEM;14100.00;14270.00;14396.00;14053.00;37902530.00;2657;113;169308926520.00
11/05/2026;MNG;MANAGEM;13800.00;14100.00;14399.00;13710.00;27629947.00;1960;181;167291931600.00
08/05/2026;MNG;MANAGEM;13997.00;13890.00;13997.00;13700.00;2283244.00;164;52;164800349640.00
07/05/2026;MNG;MANAGEM;13799.00;13800.00;13849.00;13700.00;35680542.00;2602;71;163732528800.00
06/05/2026;MNG;MANAGEM;13950.00;13799.00;14000.00;13650.00;81021100.00;5920;103;163720664124.00
05/05/2026;MNG;MANAGEM;13995.00;13612.00;13995.00;13612.00;27115031.00;1987;43;161501969712.00
04/05/2026;MNG;MANAGEM;13713.00;13900.00;14000.00;13712.00;7791522.00;561;37;164918996400.00
30/04/2026;MNG;MANAGEM;13844.00;13800.00;13970.00;13713.00;26664905.00;1932;41;163732528800.00
29/04/2026;MNG;MANAGEM;14199.00;13800.00;14199.00;13800.00;18026468.00;1306;45;163732528800.00
28/04/2026;MNG;MANAGEM;14000.00;13801.00;14000.00;13654.00;83478919.00;6037;47;163744393476.00
27/04/2026;MNG;MANAGEM;13901.00;14000.00;14100.00;13650.00;13211155.00;945;58;166105464000.00
24/04/2026;MNG;MANAGEM;13903.00;13991.00;14190.00;13855.00;86117653.00;6172;168;165998681916.00
23/04/2026;MNG;MANAGEM;14170.00;14299.00;14500.00;14030.00;23414277.00;1644;125;169653002124.00
22/04/2026;MNG;MANAGEM;13700.00;13990.00;14000.00;13650.00;10410561.00;746;89;165986817240.00
21/04/2026;MNG;MANAGEM;13337.00;13800.00;14000.00;13337.00;7591266.00;552;100;163732528800.00
20/04/2026;MNG;MANAGEM;13799.00;13400.00;13799.00;13400.00;12848191.00;956;99;158986658400.00
17/04/2026;MNG;MANAGEM;13350.00;13300.00;14100.00;13201.00;73354311.00;5321;192;157800190800.00
16/04/2026;MNG;MANAGEM;13003.00;13520.00;13758.00;13003.00;41098410.00;3054;174;160410419520.00
15/04/2026;MNG;MANAGEM;14390.00;13500.00;14400.00;12905.00;94277929.00;6899;361;160173126000.00
14/04/2026;MNG;MANAGEM;13500.00;14100.00;14250.00;13500.00;95117488.00;6867;421;167291931600.00
13/04/2026;MNG;MANAGEM;12000.00;13127.00;13127.00;11800.00;366399022.00;28804;420;155747601852.00
10/04/2026;MNG;MANAGEM;11095.00;11934.00;11934.00;10902.00;111073967.00;9966;204;141593043384.00
09/04/2026;MNG;MANAGEM;10700.00;10850.00;10850.00;10563.00;34201062.00;3186;57;128731734600.00
08/04/2026;MNG;MANAGEM;11090.00;10708.00;11090.00;10500.00;12121537.00;1125;133;127046950608.00
07/04/2026;MNG;MANAGEM;11100.00;10180.00;11100.00;9800.00;7911237.00;756;203;120782401680.00
06/04/2026;MNG;MANAGEM;10090.00;10745.00;10750.00;10090.00;16261556.00;1527;164;127485943620.00
03/04/2026;MNG;MANAGEM;9152.00;10000.00;10000.00;9152.00;63386817.00;6354;152;118646760000.00
02/04/2026;MNG;MANAGEM;9285.00;9300.00;9500.00;8800.00;2519125.00;271;67;110341486800.00
01/04/2026;MNG;MANAGEM;8598.00;9349.00;9349.00;8540.00;95803437.00;10722;153;110922855924.00
31/03/2026;MNG;MANAGEM;8500.00;8500.00;8550.00;8460.00;5783750.00;680;55;100849746000.00
30/03/2026;MNG;MANAGEM;8450.00;8498.00;8500.00;8400.00;4467972.00;526;26;100826016648.00
27/03/2026;MNG;MANAGEM;8428.00;8450.00;8750.00;8210.00;40652194.00;4783;130;100256512200.00
26/03/2026;MNG;MANAGEM;8526.00;8480.00;8600.00;8239.00;38239169.00;4520;141;100612452480.00
25/03/2026;MNG;MANAGEM;8004.00;8232.00;8286.00;8004.00;15128663.00;1844;63;97670012832.00
24/03/2026;MNG;MANAGEM;7753.00;8020.00;8049.00;7753.00;33738378.00;4211;95;95154701520.00
19/03/2026;MNG;MANAGEM;8000.00;7901.00;8000.00;7778.00;13741041.00;1742;86;93742805076.00
18/03/2026;MNG;MANAGEM;8000.00;8005.00;8005.00;7850.00;11468449.00;1434;46;94976731380.00
17/03/2026;MNG;MANAGEM;7900.00;8005.00;8099.00;7899.00;3144513.00;394;29;94976731380.00
16/03/2026;MNG;MANAGEM;7999.00;7999.00;8000.00;7861.00;2535464.00;317;21;94905543324.00
13/03/2026;MNG;MANAGEM;8150.00;8003.00;8150.00;8003.00;21014353.00;2605;25;94953002028.00
12/03/2026;MNG;MANAGEM;8148.00;8150.00;8250.00;8125.00;7722386.00;948;24;96697109400.00
11/03/2026;MNG;MANAGEM;8056.00;8100.00;8101.00;8054.00;9674916.00;1198;17;96103875600.00
10/03/2026;MNG;MANAGEM;8200.00;8053.00;8200.00;8010.00;23127707.00;2866;38;95546235828.00
09/03/2026;MNG;MANAGEM;7800.00;7850.00;7850.00;7502.00;25353051.00;3259;74;93137706600.00
06/03/2026;MNG;MANAGEM;8300.00;8250.00;8300.00;8120.00;12267787.00;1493;37;97883577000.00
05/03/2026;MNG;MANAGEM;8379.00;8302.00;8379.00;8075.00;10819436.00;1299;29;98500540152.00
04/03/2026;MNG;MANAGEM;8390.00;8390.00;8390.00;7911.00;40115743.00;5004;92;99544631640.00
03/03/2026;MNG;MANAGEM;8710.00;7926.00;8710.00;7881.00;40209946.00;5051;111;94039421976.00
02/03/2026;MNG;MANAGEM;8701.00;8750.00;9150.00;8701.00;47551626.00;5440;176;103815915000.00
27/02/2026;MNG;MANAGEM;8211.00;8500.00;8600.00;8211.00;73428631.00;8756;185;100849746000.00
26/02/2026;MNG;MANAGEM;7959.00;7920.00;7995.00;7910.00;1146091.00;144;11;93968233920.00
25/02/2026;MNG;MANAGEM;7885.00;7953.00;8000.00;7885.00;6471075.00;815;37;94359768228.00
24/02/2026;MNG;MANAGEM;7950.00;7875.00;7950.00;7875.00;1016875.00;129;17;93434323500.00
23/02/2026;MNG;MANAGEM;8000.00;7997.00;8000.00;7905.00;1351485.00;169;13;94881813972.00
20/02/2026;MNG;MANAGEM;7831.00;7980.00;8000.00;7831.00;4344148.00;545;14;94680114480.00
19/02/2026;MNG;MANAGEM;7850.00;8000.00;8000.00;7850.00;16591667.00;2074;24;94917408000.00
18/02/2026;MNG;MANAGEM;7900.00;7850.00;7900.00;7831.00;2282200.00;291;40;93137706600.00
17/02/2026;MNG;MANAGEM;7850.00;7900.00;7940.00;7840.00;37499103.00;4747;28;93730940400.00
16/02/2026;MNG;MANAGEM;7994.00;7951.00;7994.00;7831.00;15122535.00;1902;19;94336038876.00
13/02/2026;MNG;MANAGEM;7861.00;7985.00;7985.00;7860.00;20789834.00;2604;33;94739437860.00
12/02/2026;MNG;MANAGEM;7975.00;7989.00;7992.00;7900.00;7230215.00;911;16;94786896564.00
11/02/2026;MNG;MANAGEM;8020.00;7901.00;8020.00;7822.00;2691875.00;340;33;93742805076.00
10/02/2026;MNG;MANAGEM;8090.00;7860.00;8090.00;7850.00;2810454.00;354;25;93256353360.00
09/02/2026;MNG;MANAGEM;7897.00;8000.00;8000.00;7897.00;2158512.00;270;42;94917408000.00
06/02/2026;MNG;MANAGEM;7699.00;7550.00;7699.00;7400.00;34279508.00;4525;88;89578303800.00
05/02/2026;MNG;MANAGEM;8000.00;7450.00;8003.00;7450.00;26077684.00;3383;171;88391836200.00
04/02/2026;MNG;MANAGEM;8185.00;8050.00;8190.00;7940.00;7911050.00;981;45;95510641800.00
03/02/2026;MNG;MANAGEM;8069.00;7800.00;8229.00;7800.00;6548132.00;831;58;92544472800.00
02/02/2026;MNG;MANAGEM;7610.00;7630.00;7830.00;7610.00;25391050.00;3323;146;90527477880.00
30/01/2026;MNG;MANAGEM;8480.00;8251.00;8578.00;8200.00;40388498.00;4885;150;97895441676.00
29/01/2026;MNG;MANAGEM;8401.00;8700.00;8797.00;8401.00;10478695.00;1212;125;103222681200.00
28/01/2026;MNG;MANAGEM;8020.00;8250.00;8250.00;8020.00;21458622.00;2618;95;97883577000.00
27/01/2026;MNG;MANAGEM;8135.00;8015.00;8150.00;8006.00;6726534.00;838;56;95095378140.00
26/01/2026;MNG;MANAGEM;8200.00;8006.00;8280.00;8001.00;13465738.00;1671;121;94988596056.00
23/01/2026;MNG;MANAGEM;8000.00;8000.00;8048.00;7936.00;14799878.00;1850;46;94917408000.00
22/01/2026;MNG;MANAGEM;8100.00;7905.00;8100.00;7905.00;7463676.00;938;59;93790263780.00
21/01/2026;MNG;MANAGEM;8244.00;8090.00;8245.00;8013.00;831856.00;102;32;95985228840.00
20/01/2026;MNG;MANAGEM;8200.00;8100.00;8300.00;8100.00;5320772.00;655;54;96103875600.00
19/01/2026;MNG;MANAGEM;8200.00;8147.00;8200.00;8000.00;5189646.00;637;38;96661515372.00
16/01/2026;MNG;MANAGEM;8122.00;7928.00;8148.00;7750.00;56068376.00;7142;112;94063151328.00
15/01/2026;MNG;MANAGEM;8300.00;8150.00;8500.00;8123.00;22706445.00;2777;124;96697109400.00
13/01/2026;MNG;MANAGEM;8000.00;8200.00;8350.00;8000.00;114045050.00;13895;256;97290343200.00
12/01/2026;MNG;MANAGEM;7389.00;8050.00;8127.00;7389.00;154364924.00;19195;237;95510641800.00
09/01/2026;MNG;MANAGEM;7050.00;7389.00;7400.00;7050.00;14724847.00;2012;52;87668090964.00
08/01/2026;MNG;MANAGEM;7100.00;7099.00;7100.00;7050.00;11670319.00;1649;26;84227334924.00
07/01/2026;MNG;MANAGEM;7100.00;7050.00;7100.00;7010.00;24700586.00;3503;46;83645965800.00
06/01/2026;MNG;MANAGEM;6715.00;7000.00;7090.00;6715.00;19786160.00;2828;46;83052732000.00
05/01/2026;MNG;MANAGEM;6600.00;6601.00;7100.00;6600.00;5713150.00;860;62;78318726276.00
02/01/2026;MNG;MANAGEM;6361.00;6500.00;6500.00;6305.00;3273779.00;505;49;77120394000.00
31/12/2025;MNG;MANAGEM;6498.00;6400.00;6500.00;6300.00;17602135.00;2754;46;75933926400.00
30/12/2025;MNG;MANAGEM;6400.00;6300.00;6500.00;6275.00;60177650.00;9482;22;74747458800.00
29/12/2025;MNG;MANAGEM;6300.00;6350.00;6350.00;6255.00;428095.00;68;15;75340692600.00
26/12/2025;MNG;MANAGEM;6446.00;6251.00;6499.00;6251.00;14280734.00;2282;52;74166089676.00
25/12/2025;MNG;MANAGEM;6400.00;6200.00;6400.00;6200.00;8042601.00;1296;24;73560991200.00
24/12/2025;MNG;MANAGEM;6199.00;6400.00;6400.00;6199.00;4950511.00;776;38;75933926400.00
23/12/2025;MNG;MANAGEM;6012.00;6199.00;6199.00;6012.00;1251586.00;207;12;73549126524.00
22/12/2025;MNG;MANAGEM;6010.00;6154.00;6154.00;6010.00;873137.00;142;13;73015216104.00
19/12/2025;MNG;MANAGEM;6000.00;6149.00;6149.00;6000.00;331897.00;54;7;72955892724.00
18/12/2025;MNG;MANAGEM;6158.00;6149.00;6158.00;5974.00;4130976.00;688;13;72955892724.00
17/12/2025;MNG;MANAGEM;6178.00;6159.00;6178.00;6061.00;158487.00;26;4;73074539484.00
16/12/2025;MNG;MANAGEM;6170.00;6061.00;6170.00;6061.00;66780.00;11;3;71911801236.00
15/12/2025;MNG;MANAGEM;6178.00;6055.00;6179.00;6055.00;347082.00;57;11;71840613180.00
12/12/2025;MNG;MANAGEM;6000.00;6051.00;6179.00;5874.00;311851.00;52;19;71793154476.00
11/12/2025;MNG;MANAGEM;6050.00;5910.00;6195.00;5910.00;1941334.00;317;22;70120235160.00
10/12/2025;MNG;MANAGEM;5924.00;6000.00;6000.00;5924.00;725164.00;121;3;71188056000.00
09/12/2025;MNG;MANAGEM;6100.00;5925.00;6100.00;5925.00;304468.00;50;8;70298205300.00
08/12/2025;MNG;MANAGEM;5881.00;6087.00;6087.00;5873.00;47223.00;8;6;72220282812.00
05/12/2025;MNG;MANAGEM;6100.00;6100.00;6100.00;6100.00;1024800.00;168;10;72374523600.00
04/12/2025;MNG;MANAGEM;6069.00;5950.00;6069.00;5950.00;532800.00;89;12;70594822200.00
03/12/2025;MNG;MANAGEM;5871.00;5880.00;5880.00;5871.00;6182219.00;1053;5;69764294880.00
02/12/2025;MNG;MANAGEM;5906.00;5837.00;5910.00;5837.00;146867.00;25;5;69254113812.00
01/12/2025;MNG;MANAGEM;6100.00;5920.00;6100.00;5920.00;126564.00;21;12;70238881920.00
28/11/2025;MNG;MANAGEM;6010.00;6100.00;6100.00;5902.00;1408342.00;231;8;72374523600.00
27/11/2025;MNG;MANAGEM;6000.00;6194.00;6194.00;6000.00;9652146.00;1561;42;73489803144.00
26/11/2025;MNG;MANAGEM;5871.00;5893.00;6050.00;5871.00;71588.00;12;6;69918535668.00
25/11/2025;MNG;MANAGEM;6089.00;6050.00;6089.00;5907.00;1415426.00;234;13;71781289800.00
24/11/2025;MNG;MANAGEM;6096.00;6069.00;6096.00;5800.00;1240797.00;206;26;72006718644.00
21/11/2025;MNG;MANAGEM;5795.00;6000.00;6000.00;5795.00;8898580.00;1517;18;71188056000.00
20/11/2025;MNG;MANAGEM;5627.00;5900.00;5900.00;5627.00;6807260.00;1173;19;70001588400.00
19/11/2025;MNG;MANAGEM;5998.00;5800.00;5998.00;5800.00;1306446.00;225;19;68815120800.00
17/11/2025;MNG;MANAGEM;6150.00;5807.00;6150.00;5800.00;7754246.00;1335;28;68898173532.00
14/11/2025;MNG;MANAGEM;6148.00;6050.00;6148.00;5935.00;7641133.00;1263;8;71781289800.00
13/11/2025;MNG;MANAGEM;6149.00;6050.00;6149.00;6050.00;1282798.00;212;5;71781289800.00
12/11/2025;MNG;MANAGEM;5901.00;6050.00;6077.00;5901.00;1293309.00;214;10;71781289800.00
11/11/2025;MNG;MANAGEM;6150.00;5900.00;6170.00;5863.00;2276151.00;375;16;70001588400.00
10/11/2025;MNG;MANAGEM;6200.00;6190.00;6200.00;6100.00;3656898.00;590;12;73442344440.00
07/11/2025;MNG;MANAGEM;6235.00;6200.00;6235.00;6200.00;6293508.00;1015;9;73560991200.00
05/11/2025;MNG;MANAGEM;6284.00;6200.00;6284.00;6200.00;632568.00;102;9;73560991200.00
04/11/2025;MNG;MANAGEM;6081.00;6199.00;6199.00;6080.00;723505.00;117;10;73549126524.00
03/11/2025;MNG;MANAGEM;6200.00;6240.00;6250.00;6200.00;4737212.00;764;18;74035578240.00
31/10/2025;MNG;MANAGEM;5923.00;6250.00;6250.00;5923.00;22961411.00;3716;54;74154225000.00
30/10/2025;MNG;MANAGEM;5885.00;6000.00;6000.00;5801.00;3259344.00;546;23;71188056000.00
29/10/2025;MNG;MANAGEM;6000.00;6000.00;6000.00;6000.00;3360000.00;560;7;71188056000.00
28/10/2025;MNG;MANAGEM;5900.00;6050.00;6050.00;5801.00;1477709.00;246;32;71781289800.00
27/10/2025;MNG;MANAGEM;6169.00;6000.00;6169.00;6000.00;2592169.00;432;9;71188056000.00
24/10/2025;MNG;MANAGEM;6090.00;6000.00;6090.00;6000.00;4884520.00;814;14;71188056000.00
23/10/2025;MNG;MANAGEM;6179.00;6099.00;6179.00;6000.00;1326922.00;221;10;72362658924.00
22/10/2025;MNG;MANAGEM;6185.00;6080.00;6185.00;5875.00;4436911.00;738;27;72137230080.00
21/10/2025;MNG;MANAGEM;6199.00;6185.00;6199.00;6030.00;883594.00;144;16;73383021060.00
20/10/2025;MNG;MANAGEM;5999.00;6200.00;6200.00;5825.00;2507233.00;409;19;73560991200.00
17/10/2025;MNG;MANAGEM;5902.00;5990.00;6000.00;5902.00;13273608.00;2216;11;71069409240.00
16/10/2025;MNG;MANAGEM;5900.00;5902.00;5902.00;5900.00;1322026.00;224;8;70025317752.00
15/10/2025;MNG;MANAGEM;6000.00;6000.00;6000.00;6000.00;9600000.00;1600;8;71188056000.00
14/10/2025;MNG;MANAGEM;6089.00;6000.00;6089.00;5910.00;24037327.00;4006;17;71188056000.00
13/10/2025;MNG;MANAGEM;6000.00;6000.00;6000.00;6000.00;498000.00;83;3;71188056000.00
10/10/2025;MNG;MANAGEM;6049.00;5999.00;6049.00;5901.00;6251161.00;1042;9;71176191324.00
09/10/2025;MNG;MANAGEM;6000.00;6000.00;6000.00;6000.00;1446000.00;241;4;71188056000.00
08/10/2025;MNG;MANAGEM;6050.00;6000.00;6050.00;6000.00;43689747.00;7281;12;71188056000.00
07/10/2025;MNG;MANAGEM;5950.00;6050.00;6050.00;5950.00;3480500.00;577;9;71781289800.00
06/10/2025;MNG;MANAGEM;5901.00;6000.00;6000.00;5752.00;1378927.00;232;21;71188056000.00
03/10/2025;MNG;MANAGEM;5920.00;5910.00;6100.00;5910.00;27367390.00;4603;37;70120235160.00
02/10/2025;MNG;MANAGEM;5900.00;5900.00;5999.00;5700.00;9892611.00;1679;28;70001588400.00
01/10/2025;MNG;MANAGEM;5920.00;6125.00;6190.00;5920.00;335032.00;56;17;72671140500.00
30/09/2025;MNG;MANAGEM;5871.00;5903.00;5998.00;5862.00;18853346.00;3194;22;70037182428.00
29/09/2025;MNG;MANAGEM;6080.00;6100.00;6100.00;6080.00;1250080.00;205;5;72374523600.00
26/09/2025;MNG;MANAGEM;5981.00;6100.00;6100.00;5900.00;18764193.00;3078;19;72374523600.00
25/09/2025;MNG;MANAGEM;6052.00;6100.00;6100.00;5900.00;6160171.00;1010;10;72374523600.00
24/09/2025;MNG;MANAGEM;6360.00;6100.00;6360.00;6075.00;13226470.00;2171;28;72374523600.00
23/09/2025;MNG;MANAGEM;6200.00;6121.00;6299.00;6121.00;7666710.00;1237;34;72623681796.00
22/09/2025;MNG;MANAGEM;6199.00;6220.00;6400.00;6199.00;22592426.00;3623;44;73798284720.00
19/09/2025;MNG;MANAGEM;5995.00;6200.00;6200.00;5900.00;7506460.00;1232;28;73560991200.00
18/09/2025;MNG;MANAGEM;6049.00;6000.00;6049.00;6000.00;2430780.00;405;10;71188056000.00
17/09/2025;MNG;MANAGEM;5740.00;6000.00;6200.00;5740.00;3052099.00;520;30;71188056000.00
16/09/2025;MNG;MANAGEM;5707.00;5900.00;5989.00;5707.00;4504439.00;764;19;70001588400.00
15/09/2025;MNG;MANAGEM;5850.00;5900.00;5900.00;5800.00;2056950.00;349;17;70001588400.00
12/09/2025;MNG;MANAGEM;5810.00;5810.00;5810.00;5805.00;1713945.00;295;14;68933767560.00
11/09/2025;MNG;MANAGEM;5805.00;5805.00;5805.00;5670.00;1316725.00;227;8;68874444180.00
10/09/2025;MNG;MANAGEM;5810.00;5805.00;5810.00;5800.00;1073340.00;185;9;68874444180.00
09/09/2025;MNG;MANAGEM;5800.00;5750.00;5810.00;5750.00;11636560.00;2010;26;68221887000.00
08/09/2025;MNG;MANAGEM;5799.00;5795.00;5799.00;5700.00;1475911.00;255;14;68755797420.00
