date,masi
2024-12-09,319.6255432965563
2024-12-10,318.02072885322633
2024-12-11,314.27616181878966
2024-12-12,317.6195252423938
2024-12-13,316.28217987295216
2024-12-16,319.6255432965563
2024-12-17,319.6255432965563
2024-12-18,320.29421598127715
2024-12-19,316.28217987295216
2024-12-20,314.27616181878966
2024-12-23,313.9083918421932
2024-12-24,312.938816449348
2024-12-25,311.2002674690738
2024-12-26,312.33701103309926
2024-12-27,312.938816449348
2024-12-30,314.9448345035105
2024-12-31,318.28819792711465
2025-01-02,341.0230692076229
2025-01-03,354.3965229020394
2025-01-06,348.378468739552
2025-01-07,349.78268137746574
2025-01-08,355.19893012370443
2025-01-09,357.73988632564357
2025-01-10,354.3965229020394
2025-01-13,354.3965229020394
2025-01-15,361.0832497492477
2025-01-16,361.0832497492477
2025-01-17,357.73988632564357
2025-01-20,354.7308592443998
2025-01-21,347.70979605483114
2025-01-22,343.76462721497825
2025-01-23,345.0351053159478
2025-01-24,354.3965229020394
2025-01-27,354.3965229020394
2025-01-28,354.3965229020394
2025-01-29,363.0892678034102
2025-01-30,366.0314276161818
2025-01-31,373.11935807422265
2025-02-03,373.11935807422265
2025-02-04,375.45971247074556
2025-02-05,377.8000668672684
2025-02-06,380.80909394851216
2025-02-07,379.13741223671013
2025-02-10,378.8699431628218
2025-02-11,373.11935807422265
2025-02-12,376.4627214978268
2025-02-13,381.1434302908726
2025-02-14,384.5536609829488
2025-02-17,393.1795386158475
2025-02-18,401.2036108324975
2025-02-19,401.2036108324975
2025-02-20,441.25710464727507
2025-02-21,485.3226345703777
2025-02-24,484.78769642260113
2025-02-25,468.07087930458033
2025-02-26,468.07087930458033
2025-02-27,464.7275158809762
2025-02-28,440.6552992310264
2025-03-03,458.0407890337679
2025-03-04,463.45703778000666
2025-03-05,461.3841524573721
2025-03-06,461.3841524573721
2025-03-07,461.3841524573721
2025-03-10,445.33600802407216
2025-03-11,445.4028752925443
2025-03-12,428.01738548980273
2025-03-13,442.6613172851889
2025-03-14,448.01069876295554
2025-03-17,462.72149782681373
2025-03-18,474.75760615178865
2025-03-19,488.13105984620523
2025-03-20,484.1190237378803
2025-03-21,482.1798729521899
2025-03-24,490.1370779003678
2025-03-25,474.75760615178865
2025-03-26,478.76964226011364
2025-03-27,478.1009695753928
2025-03-28,468.07087930458033
2025-04-02,472.0829154129054
2025-04-03,461.3841524573721
2025-04-04,471.41424272818455
2025-04-07,442.6613172851889
2025-04-08,434.6372450685389
2025-04-09,427.28184553660975
2025-04-10,428.6191909060515
2025-04-11,424.74088933467067
2025-04-14,442.6613172851889
2025-04-15,464.7275158809762
2025-04-16,461.3841524573721
2025-04-17,459.37813440320963
2025-04-18,460.7154797726513
2025-04-21,462.05282514209284
2025-04-22,466.13172851888993
2025-04-23,466.0648612504179
2025-04-24,471.4811099966566
2025-04-25,476.0949515212303
2025-04-28,481.4443329989969
2025-04-29,488.13105984620523
2025-04-30,489.4684052156469
2025-05-02,490.1370779003678
2025-05-05,490.1370779003678
2025-05-06,489.7358742895352
2025-05-07,490.1370779003678
2025-05-08,492.07622868605813
2025-05-09,514.8779672350385
2025-05-12,542.2935473085925
2025-05-13,544.9682380474758
2025-05-14,533.5339351387495
2025-05-15,534.9381477766633
2025-05-16,534.9381477766633
2025-05-19,567.703109327984
2025-05-20,601.8054162487462
2025-05-21,549.983283182882
2025-05-22,554.9983283182881
2025-05-23,569.7091273821463
2025-05-26,588.699431628218
2025-05-27,589.7693079237713
2025-05-28,588.4319625543296
2025-05-29,578.4018722835172
2025-05-30,588.4319625543296
2025-06-02,587.7632898696088
2025-06-03,602.540956201939
2025-06-04,605.1487796723503
2025-06-05,601.8054162487462
2025-06-06,595.118689401538
2025-06-10,591.7753259779338
2025-06-11,598.4620528251421
2025-06-12,588.4319625543296
2025-06-13,581.6783684386493
2025-06-16,573.7211634904714
2025-06-17,568.3049147442326
2025-06-18,549.3146104981611
2025-06-19,541.3574055499832
2025-06-20,554.9983283182881
2025-06-23,547.642928786359
2025-06-24,551.654964894684
2025-06-25,567.703109327984
2025-06-26,588.4319625543296
2025-06-30,575.058508859913
2025-07-01,588.4319625543296
2025-07-02,598.39518555667
2025-07-03,592.5108659311267
2025-07-04,595.987963891675
2025-07-07,581.7452357071213
2025-07-08,587.7632898696088
2025-07-09,601.8054162487462
2025-07-10,631.8288197927113
2025-07-11,653.226345703778
2025-07-14,644.6004680708793
2025-07-15,639.3848211300568
2025-07-16,641.8589100635239
2025-07-17,643.2631227014376
2025-07-18,651.2203276496155
2025-07-21,668.6726847208291
2025-07-22,668.6726847208291
2025-07-23,655.3660982948846
2025-07-24,645.4697425610163
2025-07-25,641.2571046472751
2025-07-28,653.0257438983617
2025-07-29,663.9919759277833
2025-07-31,692.0762286860581
2025-08-01,691.4075560013373
2025-08-04,692.0762286860581
2025-08-05,690.0702106318956
2025-08-06,692.0762286860581
2025-08-07,694.7509194249415
2025-08-08,705.4496823804748
2025-08-11,715.4797726512871
2025-08-12,715.4797726512871
2025-08-13,716.8171180207288
2025-08-15,714.1424272818455
2025-08-18,710.7990638582413
2025-08-19,707.4557004346372
2025-08-22,723.5038448679371
2025-08-25,721.4978268137746
2025-08-26,723.5038448679371
2025-08-27,723.5038448679371
2025-08-28,713.4737545971246
2025-08-29,702.1063189568705
2025-09-01,692.0762286860581
2025-09-02,692.744901370779
2025-09-03,692.744901370779
2025-09-04,692.0762286860581
2025-09-08,681.3774657305249
2025-09-09,662.6546305583416
2025-09-10,673.353393513875
2025-09-11,675.3594115680374
2025-09-12,668.0040120361083
2025-09-15,649.2811768639251
2025-09-16,638.5824139083918
2025-09-17,641.925777331996
